id,name,parent_id,depth,status,is_paragroup,defining_snps,source_version
D*,D*,,1,normal,True,,2009
D1,D1,,1,normal,False,M15,2009
D1*,D1*,,2,normal,True,,2009
D1a,D1a,,2,normal,False,N1,2009
D1a*,D1a*,,3,normal,True,,2009
D1a1,D1a1,,3,normal,False,N2,2009
D2,D2,,1,normal,False,"M55, M57, M64.1, M179, M359.1, P37.1, P190, 12f2.2",2009
D2*,D2*,,2,normal,True,,2009
D2a,D2a,,2,normal,False,M116.1,2009
D2a*,D2a*,,3,normal,True,,2009
D2a1,D2a1,,3,normal,False,M125,2009
D2a1*,D2a1*,,4,normal,True,,2009
D2a1a,D2a1a,,4,normal,False,P42,2009
D2a1a*,D2a1a*,,5,normal,True,,2009
D2a1a1,D2a1a1,,5,normal,False,P12,2009
D2a1b,D2a1b,,4,normal,False,IMS-JST022457,2009
D2a1b*,D2a1b*,,5,normal,True,,2009
D2a1b1,D2a1b1,,5,normal,False,P53.2,2009
D2a2,D2a2,,3,normal,False,M151,2009
D2a3,D2a3,,3,normal,False,P120,2009
D3,D3,,1,normal,False,P99,2009
D3*,D3*,,2,normal,True,,2009
D3a,D3a,,2,normal,False,P47,2009
E*,E*,,1,normal,True,,2009
E1,E1,,1,normal,False,P147,2009
E1*,E1*,,2,normal,True,,2009
E1a,E1a,,2,normal,False,"M33, M132",2009
E1a*,E1a*,,3,normal,True,,2009
E1a1,E1a1,,3,normal,False,M44,2009
E1a2,E1a2,,3,normal,False,P110,2009
E1b,E1b,,2,normal,False,P177,2009
E1b*,E1b*,,3,normal,True,,2009
E1b1,E1b1,,3,normal,False,"DYS391p, P2, P179, P180, P181",2009
E1b1*,E1b1*,,4,normal,True,,2009
E1b1a,E1b1a,,4,normal,False,"DYS271, M180, P1, P46, P182, P189, P211, P293",2009
E1b1a*,E1b1a*,,5,normal,True,,2009
E1b1a1,E1b1a1,,5,normal,False,M58,2009
E1b1a2,E1b1a2,,5,normal,False,M116.2,2009
E1b1a3,E1b1a3,,5,normal,False,M149,2009
E1b1a4,E1b1a4,,5,normal,False,M154,2009
E1b1a5,E1b1a5,,5,normal,False,M155,2009
E1b1a6,E1b1a6,,5,normal,False,"M10, M66, M156, M195",2009
E1b1a7,E1b1a7,,5,normal,False,"M191, U186, P253",2009
E1b1a7*,E1b1a7*,,6,normal,True,,2009
E1b1a7a,E1b1a7a,,6,normal,False,P252,2009
E1b1a7a*,E1b1a7a*,,7,normal,True,,2009
E1b1a7a1,E1b1a7a1,,7,normal,False,P9.2,2009
E1b1a7a2,E1b1a7a2,,7,normal,False,P115,2009
E1b1a7a3,E1b1a7a3,,7,normal,False,P116,2009
E1b1a7a3*,E1b1a7a3*,,8,normal,True,,2009
E1b1a7a3a,E1b1a7a3a,,8,normal,False,P113,2009
E1b1a8,E1b1a8,,5,normal,False,U175,2009
E1b1a8*,E1b1a8*,,6,normal,True,,2009
E1b1a8a,E1b1a8a,,6,normal,False,"P277, P278, U209",2009
E1b1a8a*,E1b1a8a*,,7,normal,True,,2009
E1b1a8a1,E1b1a8a1,,7,normal,False,U290,2009
E1b1a8a1*,E1b1a8a1*,,8,normal,True,,2009
E1b1a8a1a,E1b1a8a1a,,8,normal,False,U181,2009
E1b1a8a2,E1b1a8a2,,7,normal,False,P59,2009
E1b1a9,E1b1a9,,5,normal,False,"P268, P269",2009
E1b1b,E1b1b,,4,normal,False,M215,2009
E1b1b*,E1b1b*,,5,normal,True,,2009
E1b1b1,E1b1b1,,5,normal,False,"M35, M243   
(M243 position relative to M281, V6, P72 and M293 still uncertain)",2009
E1b1b1*,E1b1b1*,,6,normal,True,,2009
E1b1b1a,E1b1b1a,,6,normal,False,"L18, M78, V68
   (L18 position relative to M521 is still uncertain)",2009
E1b1b1a*,E1b1b1a*,,7,normal,True,,2009
E1b1b1a1,E1b1b1a1,,7,normal,False,V12,2009
E1b1b1a1*,E1b1b1a1*,,8,normal,True,,2009
E1b1b1a1a,E1b1b1a1a,,8,normal,False,M224,2009
E1b1b1a1b,E1b1b1a1b,,8,normal,False,V32,2009
E1b1b1a2,E1b1b1a2,,7,normal,False,"V13, V36",2009
E1b1b1a2*,E1b1b1a2*,,8,normal,True,,2009
E1b1b1a2a,E1b1b1a2a,,8,normal,False,V27,2009
E1b1b1a2b,E1b1b1a2b,,8,normal,False,P65,2009
E1b1b1a2c,E1b1b1a2c,,8,normal,False,L17,2009
E1b1b1a3,E1b1b1a3,,7,normal,False,V22,2009
E1b1b1a3*,E1b1b1a3*,,8,normal,True,,2009
E1b1b1a3a,E1b1b1a3a,,8,normal,False,M148,2009
E1b1b1a3b,E1b1b1a3b,,8,normal,False,V19,2009
E1b1b1a4,E1b1b1a4,,7,normal,False,"V65, L66, L67",2009
E1b1b1a5,E1b1b1a5,,7,normal,False,M521,2009
E1b1b1b,E1b1b1b,,6,normal,False,M81,2009
E1b1b1b*,E1b1b1b*,,7,normal,True,,2009
E1b1b1b1,E1b1b1b1,,7,normal,False,M107,2009
E1b1b1b2,E1b1b1b2,,7,normal,False,"M183, M310, L19",2009
E1b1b1b2a,E1b1b1b2a,,8,normal,False,M165,2009
E1b1b1c,E1b1b1c,,6,normal,False,M123,2009
E1b1b1c*,E1b1b1c*,,7,normal,True,,2009
E1b1b1c1,E1b1b1c1,,7,normal,False,M34,2009
E1b1b1c1*,E1b1b1c1*,,8,normal,True,,2009
E1b1b1c1a,E1b1b1c1a,,8,normal,False,"M84, L29",2009
E1b1b1c1a1,E1b1b1c1a1,,9,normal,False,M136,2009
E1b1b1c1b,E1b1b1c1b,,8,normal,False,M290,2009
E1b1b1d,E1b1b1d,,6,normal,False,M281,2009
E1b1b1e,E1b1b1e,,6,normal,False,V6,2009
E1b1b1f,E1b1b1f,,6,normal,False,P72,2009
E1b1b1g,E1b1b1g,,6,normal,False,M293,2009
E1b1c,E1b1c,,4,normal,False,M329,2009
E1b2,E1b2,,3,normal,False,P75,2009
E2,E2,,1,normal,False,"M75, P68",2009
E2*,E2*,,2,normal,True,,2009
E2a,E2a,,2,normal,False,M41,2009
E2b,E2b,,2,normal,False,"M54, M90, M98",2009
E2b*,E2b*,,3,normal,True,,2009
E2b1,E2b1,,3,normal,False,M85,2009
E2b1*,E2b1*,,4,normal,True,,2009
E2b1a,E2b1a,,4,normal,False,M200,2009
E2b1a*,E2b1a*,,5,normal,True,,2009
E2b1a1,E2b1a1,,5,normal,False,P45,2009
E2b1a2,E2b1a2,,5,normal,False,P258,2009
F*,F*,,1,normal,True,,2009
F1,F1,,1,normal,False,"P91, P104",2009
F2,F2,,1,normal,False,"M427, M428",2009
F3,F3,,1,normal,False,P96,2009
F4,F4,,1,normal,False,P254,2009
G*,G*,,1,normal,True,,2009
G1,G1,,1,normal,False,"M285, M342",2009
G1*,G1*,,2,normal,True,,2009
G1a,G1a,,2,normal,False,P20,2009
G1b,G1b,,2,normal,False,P76,2009
G2,G2,,1,normal,False,P287,2009
G2*,G2*,,2,normal,True,,2009
G2a,G2a,,2,normal,False,"L31, S149, P15, U5",2009
G2a*,G2a*,,3,normal,True,,2009
G2a1,G2a1,,3,normal,False,P16,2009
G2a1*,G2a1*,,4,normal,True,,2009
G2a1a,G2a1a,,4,normal,False,P18,2009
G2a2,G2a2,,3,normal,False,M286,2009
G2a3,G2a3,,3,normal,False,"L30, L32, S148, ",2009
G2a3*,G2a3*,,4,normal,True,,2009
G2a3a,G2a3a,,4,normal,False,M406,2009
G2a3a*,G2a3a*,,5,normal,True,,2009
G2a3a1,G2a3a1,,5,normal,False,"L14, L90, ",2009
G2a3a2,G2a3a2,,5,new,False,"L184, L185",2009
G2a3b,G2a3b,,4,renamed,False,L141,2009
G2a3b*,G2a3b*,,5,renamed,True,,2009
G2a3b1,G2a3b1,,5,renamed,False,"P303, S135, L140",2009
G2a3b1*,G2a3b1*,,6,renamed,True,,2009
G2a3b1a,G2a3b1a,,6,renamed,False,U1,2009
G2a3b1a*,G2a3b1a*,,7,new,True,,2009
G2a3b1a1,G2a3b1a1,,7,new,False,"L13, L78",2009
G2a3b1b,G2a3b1b,,6,renamed,False,"L43, ",2009
G2a3b1b*,G2a3b1b*,,7,new,True,,2009
G2a3b1b1,G2a3b1b1,,7,new,False,"L42, ",2009
G2a3b1c,G2a3b1c,,6,new,False,L139,2009
G2a3b2,G2a3b2,,5,new,False,L177,2009
G2a4,G2a4,,3,new,False,L91,2009
G2b,G2b,,2,normal,False,M287,2009
G2c,G2c,,2,normal,False,M377,2009
G2c*,G2c*,,3,normal,True,,2009
G2c1,G2c1,,3,normal,False,M283,2009
H*,H*,,1,normal,True,,2009
H1,H1,,1,normal,False,M52,2009
H1*,H1*,,2,normal,True,,2009
H1a,H1a,,2,normal,False,M82,2009
H1a*,H1a*,,3,normal,True,,2009
H1a1,H1a1,,3,normal,False,"M36, M197",2009
H1a2,H1a2,,3,normal,False,M97,2009
H1a3,H1a3,,3,normal,False,"M39, M138",2009
H2,H2,,1,normal,False,Apt,2009
H2*,H2*,,2,normal,True,,2009
H2a,H2a,,2,normal,False,"P80, P314",2009
H2b,H2b,,2,normal,False,P266,2009
I*,I*,,1,normal,True,- (unobserved),2009
I1,I1,,1,normal,False,"L75, L80, L81, L118, L121, L123, L125, M253, M307, .1, P203.1, M450, P30, P40, S62, S63, S64, S65, S66, S107, S108, S110, S111",2009
I1*,I1*,,2,normal,True,,2009
I1a,I1a,,2,normal,False,M21,2009
I1b,I1b,,2,normal,False,M227,2009
I1b*,I1b*,,3,normal,True,,2009
I1b1,I1b1,,3,normal,False,M72,2009
I1c,I1c,,2,normal,False,"P259, location with respect to L22",2009
I1d,I1d,,2,normal,False,L22,2009
I1d*,I1d*,,3,normal,True,,2009
I1d1,I1d1,,3,normal,False,P109,2009
I1e,I1e,,2,normal,False,"S79, confirmed within I1, but exact location is uncertain)",2009
I2,I2,,1,normal,False,"L68, M438",2009
I2*,I2*,,2,normal,True,,2009
I2a,I2a,,2,normal,False,P37.2,2009
I2a*,I2a*,,3,normal,True,,2009
I2a1,I2a1,,3,normal,False,M26,2009
I2a1*,I2a1*,,4,normal,True,,2009
I2a1a,I2a1a,,4,normal,False,M161,2009
I2a1b,I2a1b,,4,new,False,"L158, L159, L160",2009
I2a2,I2a2,,3,normal,False,M423,2009
I2a2*,I2a2*,,4,normal,True,,2009
I2a2a,I2a2a,,4,renamed,False,L161,2009
I2a2b,I2a2b,,4,normal,False,"L69.2(=T), S163.2",2009
I2a2b1,I2a2b1,,5,new,False,P41.2,2009
I2b,I2b,,2,normal,False,"L35, L37, M436, P216, P217, P218",2009
I2b*,I2b*,,3,normal,True,,2009
I2b1,I2b1,,3,normal,False,"L34, L36, L59, M223, P219, P220, P221, P222, P223",2009
I2b1*,I2b1*,,4,normal,True,,2009
I2b1a,I2b1a,,4,normal,False,M284,2009
I2b1a1,I2b1a1,,5,normal,False,"L126, S165, L137, S166",2009
I2b1b,I2b1b,,4,normal,False,M379,2009
I2b1c,I2b1c,,4,normal,False,P78,2009
I2b1d,I2b1d,,4,normal,False,P95,2009
I2b2,I2b2,,3,normal,False,"L38, L39, L40, L65",2009
J*,J*,,1,normal,True,,2009
J1,J1,,1,normal,False,M267,2009
J1*,J1*,,2,normal,True,,2009
J1a,J1a,,2,normal,False,M62,2009
J1b,J1b,,2,normal,False,M365,2009
J1c,J1c,,2,normal,False,M390,2009
J1d,J1d,,2,normal,False,P56,2009
J1e,J1e,,2,normal,False,P58,2009
J1e*,J1e*,,3,normal,True,,2009
J1e1,J1e1,,3,normal,False,"M367, M368",2009
J1e2,J1e2,,3,normal,False,M369,2009
J2,J2,,1,normal,False,M172,2009
J2*,J2*,,2,normal,True,,2009
J2a,J2a,,2,normal,False,M410,2009
J2a*,J2a*,,3,normal,True,,2009
J2a1,J2a1,,3,renamed,False,(not currently in use by ISOGG),2009
J2a2,J2a2,,3,renamed,False,M340,2009
J2a3,J2a3,,3,new,False,P279,2009
J2a4,J2a4,,3,new,False,"DYS413≤18, L26, , L27",2009
J2a4*,J2a4*,,4,new,True,,2009
J2a4a,J2a4a,,4,new,False,"M47, M322",2009
J2a4b,J2a4b,,4,new,False,M67,2009
J2a4b*,J2a4b*,,5,new,True,,2009
J2a4b1,J2a4b1,,5,new,False,"M92, M260",2009
J2a4b1*,J2a4b1*,,6,new,True,,2009
J2a4b1a,J2a4b1a,,6,new,False,M327,2009
J2a4b2,J2a4b2,,5,new,False,"M163, M166",2009
J2a4c,J2a4c,,4,new,False,M68,2009
J2a4d,J2a4d,,4,new,False,M319,2009
J2a4e,J2a4e,,4,new,False,M339,2009
J2a4f,J2a4f,,4,new,False,M419,2009
J2a4g,J2a4g,,4,new,False,P81,2009
J2a4h,J2a4h,,4,new,False,L24,2009
J2a4h*,J2a4h*,,5,new,True,,2009
J2a4h1,J2a4h1,,5,new,False,L25,2009
J2a4h1*,J2a4h1*,,6,new,True,,2009
J2a4h1a,J2a4h1a,,6,new,False,DYS445≤7,2009
J2a4h1a*,J2a4h1a*,,7,new,True,,2009
J2a4h1a1,J2a4h1a1,,8,new,False,,2009
J2a4h1a1a,J2a4h1a1a,,8,new,False,M137,2009
J2a4h1a1b,J2a4h1a1b,,8,new,False,M289   (location under DYS445≤7 uncertain),2009
J2a4h1a1c,J2a4h1a1c,,8,new,False,M318,2009
J2a4h2,J2a4h2,,5,new,False,M158   (location under L24 uncertain),2009
J2b,J2b,,2,normal,False,"M12, M102, M221, M314",2009
J2b*,J2b*,,3,normal,True,,2009
J2b1,J2b1,,3,normal,False,M205,2009
J2b2,J2b2,,3,normal,False,M241,2009
J2b2*,J2b2*,,4,normal,True,,2009
J2b2a,J2b2a,,4,normal,False,M99,2009
J2b2b,J2b2b,,4,normal,False,M280,2009
J2b2c,J2b2c,,4,normal,False,M321,2009
J2b2d,J2b2d,,4,normal,False,P84,2009
J2b2e,J2b2e,,4,normal,False,DYS455≤9,2009
K*,K*,,1,normal,True,,2009
K1,K1,,1,normal,False,M147,2009
K2,K2,,1,normal,False,"P60, P304, P308",2009
K3,K3,,1,normal,False,"P79, P299, P307",2009
K4,K4,,1,normal,False,"P261, P263",2009
L*,L*,,1,normal,True,,2009
L1,L1,,1,normal,False,"M27, M76",2009
L2,L2,,1,normal,False,M317,2009
L2*,L2*,,2,normal,True,,2009
L2a,L2a,,2,normal,False,M349,2009
L2b,L2b,,2,normal,False,M274,2009
L3,L3,,1,normal,False,M357,2009
L3*,L3*,,2,normal,True,,2009
L3a,L3a,,2,normal,False,PK3,2009
M*,M*,,1,normal,True,,2009
M1,M1,,1,normal,False,"M4, M5, M106, M186, M189, M296, P35",2009
M1*,M1*,,2,normal,True,,2009
M1a,M1a,,2,normal,False,P34,2009
M1a*,M1a*,,3,normal,True,,2009
M1a1,M1a1,,3,normal,False,P51,2009
M1a2,M1a2,,3,normal,False,P94,2009
M1b,M1b,,2,normal,False,P87,2009
M1b*,M1b*,,3,normal,True,,2009
M1b1,M1b1,,3,normal,False,M104,2009
M1b1*,M1b1*,,4,normal,True,,2009
M1b1a,M1b1a,,4,normal,False,M16,2009
M1b1b,M1b1b,,4,normal,False,M83,2009
M2,M2,,1,normal,False,"M353, M387",2009
M2*,M2*,,2,normal,True,,2009
M2a,M2a,,2,normal,False,M177,2009
M3,M3,,1,normal,False,"P117, P118",2009
N*,N*,,1,normal,True,,2009
N1,N1,,1,normal,False,LLY22g,2009
N1*,N1*,,2,normal,True,,2009
N1a,N1a,,2,normal,False,M128,2009
N1b,N1b,,2,normal,False,P43,2009
N1b*,N1b*,,3,normal,True,,2009
N1b1,N1b1,,3,normal,False,P63,2009
N1c,N1c,,2,normal,False,"M46, P105",2009
N1c*,N1c*,,3,normal,True,,2009
N1c1,N1c1,,3,normal,False,"M178, P298",2009
N1c1*,N1c1*,,4,normal,True,,2009
N1c1a,N1c1a,,4,normal,False,P21,2009
N1c1b,N1c1b,,4,normal,False,P67,2009
N1c1c,N1c1c,,4,normal,False,P119,2009
O*,O*,,1,normal,True,,2009
O1,O1,,1,normal,False,MSY2.2,2009
O1*,O1*,,2,normal,True,,2009
O1a,O1a,,2,normal,False,M119,2009
O1a*,O1a*,,3,normal,True,,2009
O1a1,O1a1,,3,normal,False,"M307.2, P203, .2",2009
O1a1*,O1a1*,,4,normal,True,,2009
O1a1a,O1a1a,,4,normal,False,M101,2009
O1a2,O1a2,,3,normal,False,"M50, M103, M110",2009
O2,O2,,1,normal,False,"P31, M268",2009
O2*,O2*,,2,normal,True,,2009
O2a,O2a,,2,normal,False,M95,2009
O2a*,O2a*,,3,normal,True,,2009
O2a1,O2a1,,3,normal,False,"M88, M111",2009
O2a1*,O2a1*,,4,normal,True,,2009
O2a1a,O2a1a,,4,normal,False,PK4,2009
O2a2,O2a2,,3,normal,False,M297,2009
O2b,O2b,,2,normal,False,"M176, P49, 022454",2009
O2b*,O2b*,,3,normal,True,,2009
O2b1,O2b1,,3,normal,False,47z,2009
O3,O3,,1,normal,False,"M122, P198",2009
O3*,O3*,,2,normal,True,,2009
O3a,O3a,,2,normal,False,"M324, P93, P197, P199, P200",2009
O3a*,O3a*,,3,normal,True,,2009
O3a1,O3a1,,3,normal,False,"DYS257, M121",2009
O3a2,O3a2,,3,normal,False,M164,2009
O3a3,O3a3,,3,normal,False,P201,2009
O3a3*,O3a3*,,4,normal,True,,2009
O3a3a,O3a3a,,4,normal,False,M159,2009
O3a3b,O3a3b,,4,normal,False,M7,2009
O3a3b*,O3a3b*,,5,normal,True,,2009
O3a3b1,O3a3b1,,5,normal,False,"M113, M188, M209",2009
O3a3b1*,O3a3b1*,,6,normal,True,,2009
O3a3b1a,O3a3b1a,,6,normal,False,N4,2009
O3a3b1b,O3a3b1b,,6,normal,False,N5,2009
O3a3b2,O3a3b2,,5,normal,False,P164,2009
O3a3c,O3a3c,,4,normal,False,M134,2009
O3a3c*,O3a3c*,,5,normal,True,,2009
O3a3c1,O3a3c1,,5,normal,False,"M117, M133",2009
O3a3c1*,O3a3c1*,,6,normal,True,,2009
O3a3c1a,O3a3c1a,,6,normal,False,M162,2009
O3a3c2,O3a3c2,,5,normal,False,P101,2009
O3a4,O3a4,,3,normal,False,002611,2009
O3a4*,O3a4*,,4,normal,True,,2009
O3a4a,O3a4a,,4,normal,False,P103,2009
O3a5,O3a5,,3,normal,False,M300,2009
O3a6,O3a6,,3,normal,False,M333,2009
P*,P*,,1,normal,True,,2009
Q*,Q*,,1,normal,True,,2009
Q1,Q1,,1,normal,False,P36.2,2009
Q1*,Q1*,,2,normal,True,,2009
Q1a,Q1a,,2,normal,False,MEH2,2009
Q1a*,Q1a*,,3,normal,True,,2009
Q1a1,Q1a1,,3,normal,False,"M120, M265",2009
Q1a2,Q1a2,,3,normal,False,"M25, M143",2009
Q1a3,Q1a3,,3,normal,False,M346,2009
Q1a3*,Q1a3*,,4,normal,True,,2009
Q1a3a,Q1a3a,,4,normal,False,M3,2009
Q1a3a*,Q1a3a*,,5,normal,True,,2009
Q1a3a1,Q1a3a1,,5,normal,False,M19,2009
Q1a3a2,Q1a3a2,,5,normal,False,M194,2009
Q1a3a3,Q1a3a3,,5,normal,False,"M199, P106, P292",2009
Q1a4,Q1a4,,3,normal,False,P48,2009
Q1a5,Q1a5,,3,normal,False,P89,2009
Q1a6,Q1a6,,3,normal,False,M323,2009
Q1b,Q1b,,2,normal,False,M378,2009
R*,R*,,1,normal,True,,2009
R1,R1,,1,normal,False,"M173, P225, P231, P233, P234, P236, P238, P242, P286, P294",2009
R1*,R1*,,2,normal,True,,2009
R1a,R1a,,2,normal,False,"L62, L63, M420",2009
R1a*,R1a*,,3,normal,True,,2009
R1a1,R1a1,,3,normal,False,SRY1532.2,2009
R1a1*,R1a1*,,4,normal,True,,2009
R1a1a,R1a1a,,4,normal,False,"M17, M198",2009
R1a1a*,R1a1a*,,5,normal,True,,2009
R1a1a1,R1a1a1,,5,normal,False,M56,2009
R1a1a2,R1a1a2,,5,normal,False,M157,2009
R1a1a3,R1a1a3,,5,normal,False,"M64.2, M87, M204",2009
R1a1a4,R1a1a4,,5,normal,False,P98,2009
R1a1a5,R1a1a5,,5,normal,False,PK5,2009
R1a1a6,R1a1a6,,5,new,False,M434,2009
R1a1a7,R1a1a7,,5,new,False,M458,2009
R1a1a7*,R1a1a7*,,6,new,True,,2009
R1a1a7a,R1a1a7a,,6,new,False,M334,2009
R1b,R1b,,2,normal,False,M343,2009
R1b*,R1b*,,3,normal,True,,2009
R1b1,R1b1,,3,normal,False,P25,2009
R1b1*,R1b1*,,4,normal,True,,2009
R1b1a,R1b1a,,4,normal,False,M18   (position relative to P297 uncertain),2009
R1b1b,R1b1b,,4,normal,False,P297,2009
R1b1b*,R1b1b*,,5,normal,True,,2009
R1b1b1,R1b1b1,,5,normal,False,M73,2009
R1b1b2,R1b1b2,,5,normal,False,"M269, S3, S10, S13, S17",2009
R1b1b2*,R1b1b2*,,6,normal,True,,2009
R1b1b2a,R1b1b2a,,6,normal,False,"L23, L49",2009
R1b1b2a*,R1b1b2a*,,7,normal,True,,2009
R1b1b2a1,R1b1b2a1,,7,renamed,False,L51,2009
R1b1b2a1*,R1b1b2a1*,,8,renamed,True,,2009
R1b1b2a1a,R1b1b2a1a,,8,renamed,False,"L11, L52, P310, P311",2009
R1b1b2a1a*,R1b1b2a1a*,,9,renamed,True,,2009
R1b1b2a1a1,R1b1b2a1a1,,9,renamed,False,M405,2009
R1b1b2a1a1*,R1b1b2a1a1*,,10,new,True,,2009
R1b1b2a1a1a,R1b1b2a1a1a,,10,new,False,M467,2009
R1b1b2a1a1b,R1b1b2a1a1b,,10,new,False,P107,2009
R1b1b2a1a1c,R1b1b2a1a1c,,10,new,False,DYS439(null),2009
R1b1b2a1a1d,R1b1b2a1a1d,,10,new,False,L48,2009
R1b1b2a1a1d*,R1b1b2a1a1d*,,11,new,True,,2009
