id,name,parent_id,depth,status,is_paragroup,defining_snps,source_version
C3c,C3c,,2,renamed,False,P53.1,2013
C3d,C3d,,2,renamed,False,P62,2013
C3e,C3e,,2,renamed,False,"M546, Z1338, , F2613",2013
C3e*,C3e*,,3,new,True,,2013
C3e1,C3e1,,3,new,False,Z1300,2013
C3e1*,C3e1*,,4,new,True,,2013
C3e1a,C3e1a,,4,new,False,M407,2013
C3f,C3f,,2,renamed,False,IMS-JST002613-27,2013
C4,C4,,1,normal,False,"M347, P309",2013
C4*,C4*,,2,normal,True,,2013
C4a,C4a,,2,normal,False,M210,2013
C5,C5,,1,normal,False,M356,2013
C5*,C5*,,2,normal,True,,2013
C5a,C5a,,2,normal,False,P92,2013
C6,C6,,1,new,False,"V20, V71, V86, V182, V184, V219",2013
C6a,C6a,,2,new,False,V222,2013
D*,D*,,1,normal,True,,2013
D1,D1,,1,normal,False,M15,2013
D1*,D1*,,2,normal,True,,2013
D1a,D1a,,2,normal,False,N1,2013
D2,D2,,1,normal,False,"M55, M57, M64.1, M179, M359.1, P37.1, P190, 12f2.2",2013
D2*,D2*,,2,normal,True,,2013
D2a,D2a,,2,normal,False,M116.1,2013
D2a*,D2a*,,3,normal,True,,2013
D2a1,D2a1,,3,normal,False,M125,2013
D2a1*,D2a1*,,4,normal,True,,2013
D2a1a,D2a1a,,4,normal,False,P42,2013
D2a1a*,D2a1a*,,5,normal,True,,2013
D2a1a1,D2a1a1,,5,normal,False,"P12_1, P12_2, P12_3",2013
D2a1b,D2a1b,,4,normal,False,"CTS107, IMS-JST055457, IMS-JST022457",2013
D2a1b*,D2a1b*,,5,normal,True,,2013
D2a1b1,D2a1b1,,5,normal,False,P53.2,2013
D2a1b2,D2a1b2,,5,new,False,"IMS-JST006841, ",2013
D2a1b2*,D2a1b2*,,6,new,True,,2013
D2a1b2a,D2a1b2a,,6,new,False,Z1500,2013
D2a1b2a*,D2a1b2a*,,7,new,True,,2013
D2a1b2a1,D2a1b2a1,,7,new,False,Z1524,2013
D2a2,D2a2,,3,normal,False,M151,2013
D2a3,D2a3,,3,normal,False,P120,2013
D2a4,D2a4,,3,new,False,IMS-JST022456,2013
D3,D3,,1,normal,False,P99,2013
D3*,D3*,,2,normal,True,,2013
D3a,D3a,,2,normal,False,P47,2013
D3a*,D3a*,,3,new,True,,2013
D3a1,D3a1,,3,new,False,M533,2013
E*,E*,,1,normal,True,,2013
E1,E1,,1,normal,False,"P147, PF1938",2013
E1*,E1*,,2,normal,True,,2013
E1a,E1a,,2,normal,False,"CTS2808, , M33, M132",2013
E1a*,E1a*,,3,normal,True,,2013
E1a1,E1a1,,3,normal,False,M44,2013
E1a2,E1a2,,3,normal,False,P110,2013
E1a3,E1a3,,3,normal,False,L94,2013
E1a4,E1a4,,3,normal,False,L133,2013
E1b,E1b,,2,normal,False,"P177, PF1939",2013
E1b*,E1b*,,3,normal,True,,2013
E1b1,E1b1,,3,normal,False,"DYS391p, P2, PF1940, , P178, P179, P180, PF1941, P181",2013
E1b1*,E1b1*,,4,normal,True,,2013
E1b1a,E1b1a,,4,normal,False,"L222.1, TSC0077541, V100",2013
E1b1a*,E1b1a*,,5,normal,True,,2013
E1b1a1,E1b1a1,,5,normal,False,"CTS3105, CTS3989, CTS4350, CTS4415, CTS5539, CTS6474, CTS7095, CTS7641, CTS8068, CTS8123, CTS8443, TSC0769719, CTS8936, CTS9188, CTS9338, CTS10066, CTS10638, CTS10806, CTS11461, KHS1479188, CTS11579, CTS11729, DYS271, M2, SY81, L488, L491, L494, L608, L610, M291, P1, P46, P189, P293",2013
E1b1a1*,E1b1a1*,,6,normal,True,,2013
E1b1a1a,E1b1a1a,,6,normal,False,L576,2013
E1b1a1a*,E1b1a1a*,,7,normal,True,,2013
E1b1a1a1,E1b1a1a1,,7,normal,False,"CTS1847, CTS3576, CTS10914, CTS10659, CTS11732, KHS1381212, CTS12659, L86.1, M180, P182",2013
E1b1a1a1*,E1b1a1a1*,,8,normal,True,,2013
E1b1a1a1a,E1b1a1a1a,,8,normal,False,"M58, Page27",2013
E1b1a1a1b,E1b1a1a1b,,8,normal,False,M116.2,2013
E1b1a1a1c,E1b1a1a1c,,8,normal,False,M149,2013
E1b1a1a1d,E1b1a1a1d,,8,normal,False,M155,2013
E1b1a1a1e,E1b1a1a1e,,8,normal,False,"M10, M66, M156, M195",2013
E1b1a1a1f,E1b1a1a1f,,8,normal,False,L485,2013
E1b1a1a1f*,E1b1a1a1f*,,9,normal,True,,2013
E1b1a1a1f1,E1b1a1a1f1,,9,normal,False,L514,2013
E1b1a1a1f1*,E1b1a1a1f1*,,10,normal,True,,2013
E1b1a1a1f1a,E1b1a1a1f1a,,10,normal,False,"M191, U186, P253, TSC1640819",2013
E1b1a1a1f1a*,E1b1a1a1f1a*,,11,normal,True,,2013
E1b1a1a1f1a1,E1b1a1a1f1a1,,11,normal,False,P252,2013
E1b1a1a1f1a1*,E1b1a1a1f1a1*,,12,normal,True,,2013
E1b1a1a1f1a1a,E1b1a1a1f1a1a,,12,normal,False,P9.2,2013
E1b1a1a1f1a1b,E1b1a1a1f1a1b,,12,normal,False,P115,2013
E1b1a1a1f1a1c,E1b1a1a1f1a1c,,12,normal,False,P116,2013
E1b1a1a1f1a1c*,E1b1a1a1f1a1c*,,13,normal,True,,2013
E1b1a1a1f1a1c1,E1b1a1a1f1a1c1,,13,normal,False,P113,2013
E1b1a1a1f1a1d,E1b1a1a1f1a1d,,12,normal,False,"CTS8030, ",2013
E1b1a1a1f1b,E1b1a1a1f1b,,10,normal,False,"L515, L516, L517, M263.2",2013
E1b1a1a1f1b*,E1b1a1a1f1b*,,11,normal,True,,2013
E1b1a1a1f1b1,E1b1a1a1f1b1,,11,normal,False,Z1893,2013
E1b1a1a1g,E1b1a1a1g,,8,normal,False,U175,2013
E1b1a1a1g*,E1b1a1a1g*,,9,normal,True,,2013
E1b1a1a1g1,E1b1a1a1g1,,9,normal,False,"P277, P278.1, U209",2013
E1b1a1a1g1*,E1b1a1a1g1*,,10,normal,True,,2013
E1b1a1a1g1a,E1b1a1a1g1a,,10,normal,False,U290,2013
E1b1a1a1g1a*,E1b1a1a1g1a*,,11,normal,True,,2013
E1b1a1a1g1a1,E1b1a1a1g1a1,,11,normal,False,U181,2013
E1b1a1a1g1a1*,E1b1a1a1g1a1*,,12,normal,True,,2013
E1b1a1a1g1a1a,E1b1a1a1g1a1a,,12,normal,False,L97,2013
E1b1a1a1g1a2,E1b1a1a1g1a2,,11,normal,False,Z1725,2013
E1b1a1a1g1b,E1b1a1a1g1b,,10,normal,False,P59,2013
E1b1a1a1g1c,E1b1a1a1g1c,,10,normal,False,M154,2013
E1b1a1a1g1d,E1b1a1a1g1d,,10,normal,False,V39,2013
E1b1a1a1h,E1b1a1a1h,,8,normal,False,"P268, P269",2013
E1b1a2,E1b1a2,,5,normal,False,M329,2013
E1b1b,E1b1b,,4,normal,False,"M215, PF1942",2013
E1b1b*,E1b1b*,,5,normal,True,,2013
E1b1b1,E1b1b1,,5,normal,False,M35.1,2013
E1b1b1*,E1b1b1*,,6,normal,True,,2013
E1b1b1a,E1b1b1a,,6,normal,False,V68,2013
E1b1b1a*,E1b1b1a*,,7,normal,True,,2013
E1b1b1a1,E1b1b1a1,,7,normal,False,"L18, M78, PF2186",2013
E1b1b1a1*,E1b1b1a1*,,8,renamed,True,,2013
E1b1b1a1a,E1b1b1a1a,,8,renamed,False,Z1902,2013
E1b1b1a1a*,E1b1b1a1a*,,9,renamed,True,,2013
E1b1b1a1a1,E1b1b1a1a1,,9,renamed,False,V12,2013
E1b1b1a1a1*,E1b1b1a1a1*,,10,new,True,,2013
E1b1b1a1a1a,E1b1b1a1a1a,,10,new,False,M224,2013
E1b1b1a1a1b,E1b1b1a1a1b,,10,new,False,V32,2013
E1b1b1a1a2,E1b1b1a1a2,,9,new,False,"PF2272, ",2013
E1b1b1a1b,E1b1b1a1b,,8,renamed,False,"Z1919, Z1920",2013
E1b1b1a1b*,E1b1b1a1b*,,9,renamed,True,,2013
E1b1b1a1b1,E1b1b1a1b1,,9,renamed,False,L618,2013
E1b1b1a1b1*,E1b1b1a1b1*,,10,new,True,,2013
E1b1b1a1b1a,E1b1b1a1b1a,,10,new,False,"L142.1, L542, PF2220, PF2211, , PF2210, ",2013
E1b1b1a1b1a*,E1b1b1a1b1a*,,11,new,True,,2013
E1b1b1a1b1a1,E1b1b1a1b1a1,,11,new,False,V27,2013
E1b1b1a1b1a2,E1b1b1a1b1a2,,11,new,False,"P65_1, P65_2, P65_3",2013
E1b1b1a1b1a3,E1b1b1a1b1a3,,11,new,False,L17,2013
E1b1b1a1b1a4,E1b1b1a1b1a4,,11,new,False,DYS643-null,2013
E1b1b1a1b1a5,E1b1b1a1b1a5,,11,new,False,M35.2,2013
E1b1b1a1b1a6,E1b1b1a1b1a6,,11,new,False,L241,2013
E1b1b1a1b1a7,E1b1b1a1b1a7,,11,new,False,"L250, L251, L252",2013
E1b1b1a1b1a8,E1b1b1a1b1a8,,11,new,False,L540,2013
E1b1b1a1b2,E1b1b1a1b2,,9,renamed,False,"CTS9547, L677, V22",2013
E1b1b1a1b2*,E1b1b1a1b2*,,10,new,True,,2013
E1b1b1a1b2a,E1b1b1a1b2a,,10,new,False,M148,2013
E1b1b1a1b2b,E1b1b1a1b2b,,10,new,False,V19,2013
E1b1b1a1b2c,E1b1b1a1b2c,,10,new,False,"L674, L675",2013
E1b1b1a1c,E1b1b1a1c,,8,renamed,False,M521,2013
E1b1b1b,E1b1b1b,,6,normal,False,"CTS1243, ",2013
E1b1b1b*,E1b1b1b*,,7,normal,True,,2013
E1b1b1b1,E1b1b1b1,,7,normal,False,"L19, L335, PF2300, M310, PF2402",2013
E1b1b1b1*,E1b1b1b1*,,8,normal,True,,2013
E1b1b1b1a,E1b1b1b1a,,8,normal,False,"M81, PF2554",2013
E1b1b1b1a*,E1b1b1b1a*,,9,normal,True,,2013
E1b1b1b1a1,E1b1b1b1a1,,9,normal,False,M107,2013
E1b1b1b1a2,E1b1b1b1a2,,9,normal,False,M183,2013
E1b1b1b1a2*,E1b1b1b1a2*,,10,normal,True,,2013
E1b1b1b1a2a,E1b1b1b1a2a,,10,normal,False,M165,2013
E1b1b1b2,E1b1b1b2,,7,normal,False,Z830,2013
E1b1b1b2*,E1b1b1b2*,,8,normal,True,,2013
E1b1b1b2a,E1b1b1b2a,,8,normal,False,"M123, PF2023",2013
E1b1b1b2a*,E1b1b1b2a*,,9,normal,True,,2013
E1b1b1b2a1,E1b1b1b2a1,,9,normal,False,"M34, PF2022",2013
E1b1b1b2a1*,E1b1b1b2a1*,,10,normal,True,,2013
E1b1b1b2a1a,E1b1b1b2a1a,,10,normal,False,"M84, L29",2013
E1b1b1b2a1a*,E1b1b1b2a1a*,,11,normal,True,,2013
E1b1b1b2a1a1,E1b1b1b2a1a1,,11,normal,False,M136,2013
E1b1b1b2a1b,E1b1b1b2a1b,,10,normal,False,M290,2013
E1b1b1b2a1c,E1b1b1b2a1c,,10,normal,False,"V23 
(V23 relationship to M84 and M290 uncertain)",2013
E1b1b1b2a1d,E1b1b1b2a1d,,10,normal,False,"L791, L792",2013
E1b1b1b2b,E1b1b1b2b,,8,normal,False,M293,2013
E1b1b1b2b*,E1b1b1b2b*,,9,normal,True,,2013
E1b1b1b2b1,E1b1b1b2b1,,9,normal,False,P72,2013
E1b1b1b2c,E1b1b1b2c,,8,normal,False,V42,2013
E1b1b1c,E1b1b1c,,6,normal,False,V6,2013
E1b1b1d,E1b1b1d,,6,normal,False,V92,2013
E1b1b2,E1b1b2,,5,normal,False,"M281, V16",2013
E1b2,E1b2,,3,normal,False,P75,2013
E2,E2,,1,normal,False,"M75, P68",2013
E2*,E2*,,2,normal,True,,2013
E2a,E2a,,2,normal,False,M41,2013
E2b,E2b,,2,normal,False,"M54, M90, M98",2013
E2b*,E2b*,,3,normal,True,,2013
E2b1,E2b1,,3,normal,False,M85,2013
E2b1*,E2b1*,,4,normal,True,,2013
E2b1a,E2b1a,,4,normal,False,M200,2013
E2b1a*,E2b1a*,,5,normal,True,,2013
E2b1a1,E2b1a1,,5,normal,False,P45,2013
E2b1a2,E2b1a2,,5,normal,False,P258,2013
F*,F*,,1,normal,True,,2013
F1,F1,,1,normal,False,"P91, P104",2013
F2,F2,,1,normal,False,"M427, M428",2013
F3,F3,,1,normal,False,"L279, L281, L284, L285, L286, M282, P96",2013
F4,F4,,1,normal,False,M481,2013
G*,G*,,1,normal,True,,2013
G1,G1,,1,normal,False,"L833, M285, M342",2013
G1*,G1*,,2,normal,True,,2013
G1a,G1a,,2,renamed,False,"L1324, L1325, L1327, L1414",2013
G1a*,G1a*,,3,new,True,,2013
G1a1,G1a1,,3,renamed,False,"L201, L202, L203",2013
G1a2,G1a2,,3,new,False,L1323,2013
G1b,G1b,,2,normal,False,"L830, L831, L832, L834, L835",2013
G2,G2,,1,normal,False,"L79, L142.2, L156, PF3002, P287, PF3140",2013
G2*,G2*,,2,normal,True,,2013
G2a,G2a,,2,normal,False,"L31, PF3142, , L149.1, P15, PF3112, PF3141, ",2013
G2a*,G2a*,,3,normal,True,,2013
G2a1,G2a1,,3,renamed,False,L293,2013
G2a1*,G2a1*,,4,renamed,True,,2013
G2a1a,G2a1a,,4,renamed,False,"P16_1, P16_2",2013
G2a1a*,G2a1a*,,5,renamed,True,,2013
G2a1a1,G2a1a1,,5,renamed,False,"F3099, Z6632, Z6633, Z6634, Z6635, Z6637, Z6638, Z6639, Z6640, Z6643, Z6650, Z6654, Z6661, Z6670, Z6677, Z6687, Z6691, Z6692, Z6694, Z6697, Z6706, Z6714, Z6720, Z6728, Z6734, Z8013, Z8014",2013
G2a1a1*,G2a1a1*,,6,new,True,,2013
G2a1a1a,G2a1a1a,,6,new,False,"Z7940, Z7956, Z7957, Z7958, Z7959, Z7960, Z7961, Z8008, Z8011",2013
G2a2,G2a2,,3,renamed,False,"CTS4367, L1259, M3308",2013
G2a2*,G2a2*,,4,renamed,True,,2013
G2a2a,G2a2a,,4,renamed,False,"PF3146, PF3147, PF3151, PF3159, PF3161, PF3165, PF3166, PF3167, PF3168, PF3172, PF3175, PF3176, PF3180, PF3181, PF3182, PF3184, PF3185, PF3186",2013
G2a2a*,G2a2a*,,5,renamed,True,,2013
G2a2a1,G2a2a1,,5,renamed,False,PF3177,2013
G2a2a1*,G2a2a1*,,6,new,True,,2013
G2a2a1a,G2a2a1a,,6,new,False,M286,2013
G2a2a1b,G2a2a1b,,6,new,False,"L91, PF3246, ",2013
G2a2a1b*,G2a2a1b*,,7,renamed,True,,2013
G2a2a1b1,G2a2a1b1,,7,renamed,False,"CTS3850, Z2051, FGC5668, FGC5676, FGC5681, PF3231, PF3239, PF3240, PF3247, Z6043, Z6123, Z6126, Z6129, Z6130, Z6132, Z6200, Z6277, Z6283, Z6303, Z6312, Z6476, Z6477, Z6486, Z6490, Z6492",2013
G2a2a1b1*,G2a2a1b1*,,8,new,True,,2013
G2a2a1b1a,G2a2a1b1a,,8,new,False,"FGC5671, FGC5673, FGC5687, FGC5696, FGC5721",2013
G2a2a1b1a*,G2a2a1b1a*,,9,new,True,,2013
G2a2a1b1a1,G2a2a1b1a1,,9,new,False,FGC5672,2013
G2a2b,G2a2b,,4,new,False,"L30, PF3267, , L32, PF3266, , L190",2013
G2a2b*,G2a2b*,,5,new,True,,2013
G2a2b1,G2a2b1,,5,new,False,"M406, PF3285",2013
G2a2b1*,G2a2b1*,,6,new,True,,2013
G2a2b1a,G2a2b1a,,6,new,False,"L14, L90",2013
G2a2b1b,G2a2b1b,,6,new,False,L645,2013
G2a2b2,G2a2b2,,5,new,False,L141.1,2013
G2a2b2*,G2a2b2*,,6,new,True,,2013
G2a2b2a,G2a2b2a,,6,new,False,"CTS688, CTS1949, PF3334, Z1820, CTS4454, PF3335, CTS6719, PF3336, Z763, CTS10366, PF3338, CTS10725, PF3344",2013
G2a2b2a*,G2a2b2a*,,7,new,True,,2013
G2a2b2a1,G2a2b2a1,,7,new,False,"CTS796, CTS12570, CTS12891, PF3347, L140, PF2823, PF3331, PF3337, Z764, PF3345, PF3346, Z3065, Z3155, Z3220, Z3245, Z3501, Z3517, Z6294",2013
G2a2b2a1*,G2a2b2a1*,,8,new,True,,2013
G2a2b2a1a,G2a2b2a1a,,8,new,False,U1,2013
G2a2b2a1a*,G2a2b2a1a*,,9,new,True,,2013
G2a2b2a1a1,G2a2b2a1a1,,9,new,False,"L13, L78, Z1993",2013
G2a2b2a1a1*,G2a2b2a1a1*,,10,new,True,,2013
G2a2b2a1a1a,G2a2b2a1a1a,,10,new,False,"CTS417, Z1991, Z2003, Z2009, Z2014, CTS9909, Z2022",2013
G2a2b2a2a1a*,G2a2b2a2a1a*,,11,new,True,,2013
G2a3b1a1a1a1,G2a3b1a1a1a1,,11,new,False,L1263,2013
G2a2b2a1a2,G2a2b2a1a2,,9,new,False,L1266,2013
G2a2b2a1a2*,G2a2b2a1a2*,,10,new,True,,2013
G2a2b2a1a2a,G2a2b2a1a2a,,10,new,False,"L1264, L1265, L1268",2013
G2a2b2a1b,G2a2b2a1b,,8,new,False,"L497, CTS1899, PF6851, Z738, CTS7111, Z748, PF6850, Z728, PF6852, Z754",2013
G2a2b2a1b*,G2a2b2a1b*,,9,new,True,,2013
G2a2b2a1b1,G2a2b2a1b1,,9,new,False,"CTS9737, Z1815",2013
G2a2b2a1b1*,G2a2b2a1b1*,,10,new,True,,2013
G2a2b2a1b1a,G2a2b2a1b1a,,10,new,False,Z725,2013
G2a2b2a1b1a*,G2a2b2a1b1a*,,11,new,True,,2013
G2a2b2a1b1a1,G2a2b2a1b1a1,,11,new,False,L43,2013
G2a2b2a1b1a1*,G2a2b2a1b1a1*,,12,new,True,,2013
G2a2b2a1b1a1a,G2a2b2a1b1a1a,,12,new,False,L42,2013
G2a2b2a1b1a2,G2a2b2a1b1a2,,11,new,False,"CTS6796, Z726",2013
G2a2b2a1b1a2*,G2a2b2a1b1a2*,,12,new,True,,2013
G2a2b2a1b1a2a,G2a2b2a1b1a2a,,12,new,False,CTS4803,2013
G2a2b2a1c,G2a2b2a1c,,8,new,False,CTS342,2013
G2a2b2a1c*,G2a2b2a1c*,,9,new,True,,2013
G2a2b2a1c1,G2a2b2a1c1,,9,new,False,Z724,2013
G2a2b2a1c1*,G2a2b2a1c1*,,10,new,True,,2013
G2a2b2a1c1a,G2a2b2a1c1a,,10,renamed,False,"CTS77, CTS2073, CTS4472, CTS5990, ",2013
