id,name,parent_id,depth,status,is_paragroup,defining_snps,source_version
BT,BT,A1b,4,normal,False,"M91, CTS5903, M9174, PF795, S1572, CTS7503, M9219, L413, L418, L438, L440, L604, L962, L969, L1060, L1061, L1062, L1071, M8945, L1220, M9212, M42, M94, M139, M251, M9122, PF699, M299, M8947, M8949, M8951, M8952, M8953, PF1405, V216, M8954, M8955, PF12, M8956, M8957, M8958, PF196, M8959, M8961, PF201, M8967, M8968, PF207, M8969, PF1407, V21, M8970, PF208, M8971, M8972, M8973, M8976, PF215, M8977, M8979, PF226, M8980, PF229, M8983, PF230, M8985, PF232, M8986, M8988, M8993, M8994, M8995, M8997, PF260, M8999, M9000, M9001, M9003, M9004, PF270, M9005, M9006, M9008, M9009, M9010, M9011, M9015, M9016, M9017, PF282, M9019, PF286, M9020, PF287, M9021, PF288, M9025, M9026, M9027, M9028, PF298, M9030, M9031, M9032, PF304, M9034, M9036, PF308, M9037, M9038, PF313, M9039, M9041, PF319, M9042, M9043, M9045, M9046, PF324, M9054, M9056, M9057, M9064, PF350, M9065, PF351, M9066, M9069, PF635, M9070, M9075, M9076, M9077, M9079, M9080, M9081, M9083, M9086, PF648, M9087, M9089, PF653, M9094, PF671, M9095, M9097, PF672, M9098, M9099, PF674, M9100, M9102, M9103, PF679, M9105, M9109, M9110, PF684, M9111, M9112, M9113, M9114, M9115, M9116, PF688, M9117, M9118, Page81, M9121, M9123, M9124, PF701, M9125, M9126, PF703, M9127, M9128, M9129, PF707, M9130, PF708, M9131, M9133, PF715, M9135, M9136, PF724, M9138, M9139, M9140, M9141, M9142, PF731, M9143, PF732, M9145, PF733, M9146, M9148, PF744, M9151, M9152, M9155, PF762, M9156, PF764, M9157, PF766, M9159, PF767, M9160, Page24, M9162, M9163, PF777, M9165, M9166, PF785, M9169, M9172, M9173, PF794, M9176, M9177, M9178, M9179, M9180, M9182, M9187, M9188, M9189, M9192, M9193, M9194, M9195, M9196, M9197, M9198, M9199, PF834, M9200, PF835, M9202, M9203, PF837, M9204, M9209, M9210, M9213, M9214, M9215, PF847, M9216, M9217, PF857, M9218, PF860, M9220, M9221, M9223, PF865, M9225, PF868, M9226, PF869, M9227, M9228, M9230, PF870, M9231, PF876, M9234, M9235, PF886, M9237, PF890, M9238, M9239, M9240, PF896, M9242, PF899, M9244, M9245, M9246, M9248, M9249, M9251, PF913, M9252, M9253, PF914, M9254, M9255, PF925, M9257, M9258, M9260, M9261, PF931, M9262, PF932, M9263, M9265, M9266, PF946, M9267, PF948, M9269, M9271, M9277, M9278, PF969, M9280, M9282, M9283, PF973, M9284, M9285, M9286, M9287, M9288, PF985, M9289, PF988, M9290, PF989, M9291, M9292, M9293, PF997, M9295, PF1000, M9296, M9298, M9300, M9301, PF1015, M9302, M9303, M9306, M9310, M9311, PF1030, M9312, M9314, M9315, PF1033, M9316, PF1034, M9317, M9318, M9319, M9321, PF1045, M9322, PF1049, M9323, PF1050, M9325, M9326, M9327, M9328, PF1053, M9331, PF1057, M9334, M9335, PF1060, M9336, Page26, M9338, PF1064, M9340, M9341, PF1072, M9343, M9344, M9346, M9347, M9348, PF1093, M9349, M9352, PF1100, M9353, M9356, M9357, PF1209, M9359, M9360, M9361, M9362, M9365, PF1218, M9366, M9367, M9368, M9369, M9370, M9372, M9373, M9374, Z4690, M9376, M9377, PF1421, M9378, M9379, PF1253, M9380, PF1256, M9382, PF1257, M9387, M9389, M9390, PF1262, M9393, M9394, PF1271, M9396, M9397, M9398, PF1279, M9399, PF1283, M9405, M9406, M9408, PF1296, M9410, M9411, PF1315, M9412, M9417, M9420, M9421, M9425, M11752, M11753, PF243, M11754, M11755, PF280, M11756, PF301, M11757, PF327, M11759, M11760, M11762, M11767, M11773, PF809, M11779, PF1027, M11780, PF1044, M11781, M11787, PF1311, M11789, PF1332, P97, Page65.1, PF16, PF20, PF28, PF51, PF69, PF72, PF73, PF79, PF122, PF127, PF133, PF135, PF149, PF161, PF162, PF167, PF175, PF177, PF236, PF338, PF420, PF462, PF468, PF509, PF585, PF591, PF592, PF601, PF620, PF622, PF626, PF627, PF632, PF713, PF918, PF1026, PF1042, PF1096, PF1143, PF1178, PF1184, PF1196, PF1201, PF1247, PF1248, PF1249, PF1252, PF1274, PF1318, PF1325, V29, V59, V64, V102, V187, V202, V235, Z11924, Z11926, Z11927, Z11929, Z11930, Z11931, Z11932, Z11933, Z11937, Z11938, Z11939, Z11940, Z11941, Z11943, Z11945, Z11948, Z11970, Z11971, Z11978, Z11979, Z11980, Z11981, Z11983, Z11984, Z11985, Z11986, Z11987, Z11988, Z11989, Z11990, Z11991, Z11993, Z11997, Z11999, Z12001, Z12002, Z12003, Z12004, Z12005, Z12006, Z12007, Z12008, Z12031, Z12047, Z12070, Z12071, Z12077, Z12094, Z12095, Z12096, Z12110, Z12111, Z12128, Z12129, Z12138, Z12139, Z17332, Z17333, Z17334, Z17335, Z17336, Z17337, Z17338, Z17339, Z17340, Z17341, Z17342, Z17343, Z17344, Z17345, Z17346, Z17347, Z17348, Z17349, Z17350, Z17351, Z17352, Z17353, Z17354, Z17355, Z17356, Z17357, Z17358, Z17359, Z17360, Z17361, Z17362, Z17363, Z17364, Z17365, Z17366, Z17367, Z17368, Z17369, Z17370, Z17371, Z17372, Z17373, Z17374, Z17375, Z17376, Z17377, Z17378, Z17379, Z17380, Z17381, Z17382, Z17383, Z17384, Z17385, Z17386, Z17387, Z17388, Z17389, Z17390, M9194.3, PF825.3",2014
B,B,BT,5,normal,False,"M60, M181, M247, P90",2014
CT,CT,BT,5,normal,False,"M168, PF1416, CTS109, M8948, CTS125, M5576, CTS423, M5583, CTS543, M5584, PF206, CTS1181, M5595, CTS1217, M5597, CTS1254, M5598, CTS1996, M5651, CTS2077, M5653, PF657, CTS2711, CTS2842, M5661, CTS3120, M5664, PF683, CTS3431, M5669, CTS3460, M5670, CTS3662, M5671, PF704, CTS4364, M5679, CTS4368, L1028, M5680, CTS4650, M5683, CTS5019, M5687, CTS5318, M5690, CTS5532, M5694, CTS5746, M5697, CTS6252, M5700, CTS6327, M5705, PF811, CTS6383, M5707, CTS6800, M5713, CTS6890, M5714, CTS6907, M5715, PF833, CTS7257, M5718, CTS7295, PF848, CTS7482, M5720, CTS7517, M5722, CTS7741, M5725, PF867, CTS7922, M5727, PF875, CTS7933, M5728, CTS7936, M5729, CTS8089, M5732, CTS8166, M5735, CTS8243, M5736, PF891, CTS8542, M5743, CTS8608, M5745, CTS8980, M5748, PF928, CTS9014, M5750, CTS9458, M5753, PF947, CTS9555, M5757, CTS9556, M5758, CTS9722, M5762, CTS9760, M5763, PF961, CTS9828, M5764, PF964, CTS9948, CTS10110, M5767, CTS10362, M5770, PF998, CTS10512, M5772, CTS10946, M5804, CTS11358, M5808, CTS11827, M5816, CTS11991, M5818, CTS12325, CTS12633, M5830, PF1329, L957, L970, PF1065, L971, L977, L1462, M5587, L1480, M5766, L1492, Y1569, M294, M5577, PF1413, V189, M5578, M5585, PF1414, V9, M5588, PF210, M5589, PF212, M5590, PF216, M5591, PF223, M5593, M5599, PF234, M5600, M5601, M5602, PF246, M5603, PF1415, V226, M5605, M5606, PF256, M5607, M5608, PF258, M5609, M5610, M5611, PF263, M5612, M5613, M5615, PF269, M5616, PF272, M5617, PF274, M5619, PF278, M5621, M5622, M5624, M5625, M5627, M5629, M5630, M5631, PF292, M5632, M5633, M5636, M5639, M5640, PF318, M5642, M5643, PF325, M5645, M5646, M5647, M5648, M5649, M5650, M5652, PF652, M5655, M5656, M5657, M5662, M5675, PF719, M5681, M5682, M5684, M5686, M5688, M5689, M5691, PF779, M5692, M5695, PF1417, V41, M5698, PF796, M5706, PF815, M5708, M5709, M5711, PF821, M5712, M5716, PF840, M5717, PF844, M5721, PF1418, V52, M5723, PF862, M5724, PF866, M5726, M5730, M5734, PF1419, V54, M5737, PF892, M5738, M5739, PF898, M5741, M5742, PF904, M5747, M5749, M5751, PF937, M5754, M5756, PF951, M5759, M5760, PF954, M5765, M5769, PF996, M5771, M5775, M5776, PF1029, M5777, M5778, PF1031, M5780, M5781, PF1040, M5782, PF1046, M5783, M5785, M5786, PF1061, M5788, PF1067, M5790, M5791, PF1080, M5794, PF1092, M5796, PF1097, M5798, M5800, PF1203, M5801, M5802, M5803, M5805, PF1227, M5809, PF1237, M5811, PF1238, M5812, M5813, M5814, M5819, M5821, PF1269, M5822, M5823, PF1272, M5825, M5826, M5831, M5832, PF1333, M9150, PF750, P9.1, PF15, PF38, PF74, PF86, PF110, PF134, PF137, PF143, PF154, PF165, PF192, PF228, PF328, PF342, PF500, PF629, PF636, PF970, PF1016, PF1109, PF1183, PF1205, PF1239, PF1316, PF1337, PF6718, PF6720, Y1440, Y1441, Y1443, Y1444, Y1448, Y1450, Y1452, Y1454, Y1455, Y1458, Y1460, Y1461, Y1462, Y1465, Y1469, Y1470, Y1471, Y1472, Y1473, Y1474, Y1476, Y1480, Y1483, Y1489, Y1490, Y1491, Y1493, Y1494, Y1495, Y1496, Y1497, Y1498, Y1514, Y1521, Y1522, Y1523, Y1524, Y1525, Y1526, Y1527, Y1528, Y1531, Y1537, Y1538, Y1567, Y1568, Y1571, Y1573, Y1574, Y1578, Y1580, Y1599, Y1791, Z17701, Z17702, Z17703, Z17704, Z17705, Z17706, Z17707, Z17708, Z17709, Z17710, Z17711, Z17712, Z17713, Z17714, Z17715, Z17716, Z17717, Z17718, Z17719, Z17720, Z17721, Z17722",2014
DE,DE,CT,6,normal,False,"M145, P205, PF1444, CTS101, M5376, PF1447, CTS1047, M5392, PF1518, CTS1300, M5400, PF1423, CTS3334, M5459, PF1432, CTS3893, PF1662, CTS4285, M5464, PF1433, CTS9461, M5511, PF1770, CTS10234, M5518, CTS10714, M5551, PF1876, CTS11430, M5558, PF1891, CTS12980, PF1936, F986, M5402, F1498, M5430, PF1428, F1504, PF1429, F1649, F1977, IMS-JST008425, M5465, PF1434, F3170, M5528, PF1797, F3617, M5568, FGC2047, FGC2068, FGC2078, Y1643, FGC2080, FGC8037, L337, M5387, PF1509, M1, M145, P205, PF1444, M203, M5408, PF1425, M5427, PF1427, M5526, PF1442, M5535, PF1810, M5542, PF1443, P144, P153, P165, P167, PF1430, P183, PF1422, PF1431, PF1455, PF1469, PF1588, PF1833, Y2550, Z3672, Z17404",2014
D,D,DE,7,normal,False,"M174, Page30, CTS94, CTS1014.2, CTS1171, CTS1582, CTS7660, CTS8880, Z1613, F975, F1034, F1066, F1137, Z1591, F1278, F1306, F1344, F1379, F1439, F1447, F1533, F1612, F1620, F1690, F1927, F2062, F2147, Z1608, F2161, Z1610, F2318, F2325, F2455, F2510, F2662, Z1612, F2765, F2923, F2956, F3289, F3321, F3328, Z1620, F3370, F3519, F3572, F3666, F3707, F3835, F3845, Z1588, F3920, F4030, IMS-JST021355",2014
E,E,DE,7,normal,False,"M96, PF1823, CTS433, M5384, PF1504, CTS527, M5385, PF1505, CTS860, M5388, PF1511, CTS939, M5389, CTS1008, M5391, PF1516, CTS1074, M5393, PF1519, CTS1105, M5397, CTS1262, M5399, PF1522, CTS2401, M5448, PF1633, CTS2496, M5449, PF1636, CTS2893, M5453, CTS3199, M5455, PF1649, CTS3337, PF1653, CTS3749, M5461, PF1660, CTS3774, M5462, PF1661, CTS4373, M5466, PF1669, CTS4685, M5467, PF1671, CTS4994, M5468, CTS5316, M5470, PF1683, CTS6048, M5475, PF1697, CTS6513, M5483, PF1710, CTS6755, M5485, PF1713, CTS6818, M5487, CTS7138, M5492, PF1723, CTS7824, M5495, PF1732, CTS8053, M5497, PF1738, CTS8189, M5500, CTS8269, M5501, PF1743, CTS8631, L794, M5505, PF1751, CTS8754, M5506, PF1752, CTS9440, M5510, PF1769, CTS9663, M5514, PF1774, CTS9799, M5516, PF1777, CTS10296, M5519, PF1780, CTS10330, M5520, PF1781, CTS10344, M5521, PF1783, CTS10894, M5552, CTS11216, M5556, PF1882, CTS11504, M5559, PF1892, CTS11599, PF1893, CTS11622, PF1894, CTS11644, PF1895, CTS11681, PF1896, CTS11811, M5560, PF1899, CTS11916, M5562, PF1901, CTS12798, M5574, PF1933, FGC2079, FGC6230, L339, L504, L507, L511, PF1888, L537, L614, L856, PF1553, M40, PF1445, , M5382, PF1502, M5396, M5403, PF1530, M5406, PF1539, M5410, PF1545, M5416, PF1552, M5417, PF1554, M5418, PF1555, M5422, PF1561, M5424, PF1563, M5425, PF2323, M5426, PF1564, M5428, M5431, PF1576, M5434, PF1581, M5436, PF1583, M5438, M5439, PF1590, M5440, PF1591, M5452, PF1642, M5525, PF1795, M5527, PF1796, M5529, PF1798, M5531, M5533, M5539, M5540, PF1816, M5543, PF1819, M5545, PF1822, M5548, PF1834, M5549, PF1837, M5550, PF1873, M5564, PF1904, M5566, PF1906, M5567, PF1918, M5569, PF1919, M5571, M5572, PF1923, M9051, M9052, P29, P150, P152, P154, PF1788, P155, P156, P162, P168, P169, PF1878, P170, P171, P172, P173, P174, PF1674, P175, P176, PF1459, PF1472, PF1473, PF1476, PF1480, PF1495, PF1497, PF1501, PF1567, PF1603, PF1608, PF1618, PF1620, PF1843, PF1844, PF1864, PF1867, PF1868, PF1917, Z15560, Z15661, Z15662, Z15663, Z15664, Z15665, Z15667, Z15668, Z15669, Z15670, Z15671, Z15672, Z15673, Z15674, Z15677, Z15680, Z15681, Z15682, Z15683",2014
CF,CF,CT,6,normal,False,"P143, , PF2587, CTS3818, M3690, PF2668, CTS6376, M3711, PF2697",2014
C,C,CF,7,normal,False,"IMS-JST029149, IMS-JST037816-80, M130, Page51, RPS4Y711, M216, P184, P255, P260, Page85, V77, V183, V199, V232",2014
F,F,CF,7,normal,False,"L132.1, M89, PF2746, M213, M235, P14, P133, P134, P135, P136, P138, P139, P140, P141, P142, P145, P146, P148, P149, P151, P157, P158, P159, P160, P161, P163, P166, P187, P316",2014
GHIJK,GHIJK,F,8,new,False,"F1329, M3658, PF2622, YSC0001299, CTS2254, M3680, PF2657, FGC2045, Z12203",2014
G,G,GHIJK,9,normal,False,"M201, PF2957, CTS34, M3442, PF2780, CTS175, M3226, PF2782, CTS189, M3444, CTS282, M3445, CTS373, M3448, CTS440, M3233, PF2842, CTS635, M3449, PF2843, CTS670, M3451, CTS692, M3452, CTS827, M3454, PF2847, CTS995, M3455, CTS1010, PF2848, CTS1013, M3242, PF2849, CTS1029, M3456, PF2850, CTS1139, M3458, PF2852, CTS1283, M3461, PF2855, CTS1437, M3462, PF2856, CTS1574, CTS1577, M3499, PF2922, CTS1612, M3500, PF2923, CTS1613, M3501, PF2924, CTS1624, PF2925, CTS1750, PF2927, CTS1768, M3505, PF2928, CTS1997, M3508, PF2933, CTS2016.1, M3509.1, PF2934.1, CTS2120, M3510, PF2935, CTS2125, M3511, CTS2126, M3512, CTS2136, M3513, PF2938, CTS2174, M3515, PF2939, CTS2215, M3287, PF2940, CTS2251, M3289, CTS2271, M3516, CTS2357, M3517, PF2943, CTS2506, M3519, PF2945, CTS2517, M3520, PF2946, CTS2624, M3522, CTS4101, M3526, PF2963, CTS4238, M3528, PF2966, CTS4479, PF2793, CTS4523, M3311, PF2974, CTS4613, M3532, PF2975, CTS4749, M3534, PF2977, CTS4761, M3535, PF2978, CTS4887, M3536, PF2979, CTS5317, M3537, CTS5414, M3538, PF2981, CTS5498, M3539, PF2982, CTS5504, M3322, PF2983, CTS5640, L1342, M3540, CTS5658, M3541, PF2985, CTS5699, M3542, CTS5757, M3328, PF2989, CTS5837, M3543, PF2990, CTS6073, M3544, PF2992, CTS6483, M3547, PF2996, CTS6807, M3550, CTS6894, PF3003, CTS6936, M3552, PF3004, CTS6957, M3553, PF3005, CTS7092, M3555, PF3006, CTS7269, M3557, CTS7388, M3558, PF3009, CTS7674, M3562, PF3015, CTS7929, M3563, PF3016, CTS8023, M3564, PF3017, CTS8531, M3565, CTS8717, M3566, CTS9011, M3567, PF3024, CTS9190, M3568, PF3025, CTS9593, M3570, CTS9641, M3367, PF3030, CTS9707, M3571, PF3031, CTS9710, M3572, PF3032, CTS9894, PF3036, M3574, CTS10026, PF3037, M3575, CTS10280, PF3039, M3577, CTS10393, PF3041, M3379, CTS10706, CTS10721, M3611, CTS10723, M3612, CTS10824, M3613, PF3097, CTS10945, M3206, CTS11185, M3616, PF3100, CTS11228, M3618, CTS11294, CTS11331, M3620, CTS11400, M3621, PF3106, CTS11529, M3622, CTS11670, CTS11702, PF3111, CTS11907, M3424, PF3113, CTS11911, M3623, PF3114, CTS12040, M3624, PF3115, CTS12309, PF3127, CTS12440, M3629, PF3126, CTS12600, M3630, PF3128, CTS12654, M3631, PF3129, CTS12704, M3439, PF3130, CTS12731, M3632, PF3131, CTS12949, M3634, PF3132, CTS13035, PF3133, F2076, L524, PF3136, F3359, M3614, PF3098, F3496, M3625, PF3118, L116, L154, L204, L269, L382, M3523, PF2951, L402, F1131, , F1383, , F1551, , L522, F2906, , L605, L770, L836, L837, L1258, L1407, M3248, PF2859, M3257, PF2871, M3258, PF2872, M3264, PF2878, M3266, PF2881, M3274, Z3218, M3387, PF3048, M3402, Z6110, M3432, PF3117, M3450, PF2844, M3459, Z3182, M3463, PF2857, M3464, PF2858, M3466, PF2861, M3468, Z3192, M3470, PF2865, M3471, PF2866, M3472, PF2867, M3473, PF2868, M3474, PF2869, M3476, PF2873, M3477, PF2875, M3478, PF2876, M3479, PF2877, M3481, PF2880, M3482, PF2884, M3485, PF2888, M3486, PF2889, M3487, PF2890, M3489, Z3215, M3490, PF2894, M3494, Z3226, M3495, PF2902, M3496, Z3229, M3497, Z3230, M3498, PF2921, M3502, Z3302, M3507, PF2932, M3514, PF3265, M3560, PF3012, M3569, Z3401, M3580, PF3046, M3582, PF3049, M3583, PF3050, M3586, PF3053, M3587, PF3054, M3588, PF3057, M3589, Z6108, M3591, PF3061, M3593, PF3063, M3595, PF3065, M3596, PF3068, M3597, PF3069, M3598, Z3284, M3599, PF3070, M3600, PF3071, M3601, PF3072, M3603, PF3075, M3604, PF3076, S7530, M3605, PF3077, M3606, Z3508, M3608, PF3092, M3609, PF3094, M3619, PF3103, M3627, PF3121, M3628, PF3122, M3633, Z3561, P257, Page94, PF2788, PF2790, PF2791, PF2796, PF2802, PF2804, PF2805.1, Z2540.2, PF2806, PF2808, PF2809, PF2815, PF2816, PF2817, PF2819, PF2821, PF2831, PF2836, PF2837, PF2901, PF2907, PF2908, PF2910, PF2914, PF2915, PF2917, PF2918, PF2920, PF2952, PF2956, PF2958, PF3022, PF3045, PF3067, PF3080, PF3083, PF3087, PF3088, PF3123, PF3343, PF3134, U12, U20, U21, U23, Z3067, Z3078, Z3080, Z3081, Z3085, Z3087, Z3089, S8863, Y232, Z3094, Z3095, Z3097, Z3102, Z3104, Z3117, Z3120, Z3122, Z3136, Z3144, Z3145, Z3150, Z3152, Z3166, Z3201, Z3239, Z3246, Z3247, Z3248, Z3250, Z3258, S1435, Z3262, Z3285, Z3314, Z3349, Z3400, Z3438, Z3478, Z3482, Z3485, Z3502, Z3507, Z3539, Z6040, Z6106, Z6107, Z6115, Z6121, Z6317, Z6318, Z6324, Z6325, Z6472",2014
HIJK,HIJK,GHIJK,9,new,False,"F929, M578, PF3494, S6397",2014
H,H,HIJK,10,renamed,False,"L901, M2939, M2713, Z4171, M2773, M2826, Z4221, M2856, M2896, Z4251, M2920, Z4265, M2936, Z4273, M2938, M2942, Z4276, M2945, Z4278, M2955, Z4282, M2957, M2958, M2966, Z4292, M3035, Z4329, M3052, Z4336, M3058, Z4338, M3062, Z4340, M3070, Z4346, M3076, Z4354, M3095, Z4166, Z4205, Z4309, Z13958, Z13959, Z13960, Z13961, Z13962, Z13963, Z13964, Z13965",2014
IJK,IJK,HIJK,10,normal,False,"L15, M523, PF3492, S137, L16",2014
IJ,IJ,IJK,11,normal,False,"PF3535, F4281, , P124, P126, P127, P129, PF3536, P130, PF3567, ",2014
I,I,IJ,12,normal,False,"M170, PF3715, CTS48, PF3569, CTS70, PF3570, CTS88, PF3571, CTS646, PF3629, CTS674, FI1, PF3630, CTS772, PF3631, CTS1006, CTS1301, PF3635, CTS1555, PF3696, CTS1800, PF3699, CTS2193, PF3703, CTS2387, PF3705, CTS2514, PF3706, CTS2536, PF3707, CTS3076, PF3712, CTS3383, PF3716, CTS3384, PF3717, CTS3517, PF3719, CTS3641, PF3722, CTS4077, PF3725, CTS4088, PF3868, CTS4209, PF3726, CTS4239, PF3727, CTS4272, PF3728, CTS4273, PF3729, CTS4340, PF3730, CTS4637, CTS4664, CTS4745, PF3734, CTS4752, PF3735, CTS4848, FI7, PF3736, CTS4982, PF3737, CTS5016, PF3738, CTS5150, PF3739, CTS5263, CTS5622, PF3743, CTS5650, PF3744, CTS5764, PF3746, CTS5908, PF3747, CTS5946, PF3748, CTS6231, PF3750, CTS6265, PF3871, CTS6271, PF3751, CTS6334, PF3752, CTS6343, PF3753, CTS6344, PF3754, CTS6497, PF3756, CTS6751, PF3757, CTS7026, PF3758, CTS7329, CTS7469, CTS7502, PF3760, CTS7540, PF3761, CTS7593, PF3763, CTS7831, PF3766, CTS8064, PF3768, CTS8257, CTS8300, PF3770, CTS8333, PF3771, CTS8345, PF3772, CTS8420, PF3773, CTS8545, PF3775, CTS8742, PF3776, CTS8876, PF3778, CTS8963, CTS9264, PF3782, CTS9269, PF3783, CTS9484, PF3785, CTS9618, PF3786, CTS9838, PF3788, CTS9860, PF3790, CTS10058, CTS10941, PF3838, CTS11369, PF3840, CTS11441, CTS11540, PF3842, CTS11779, PF3844, CTS11979, PF3878, FI2, YSC0000281, FI3, L756, PF3662, YSC0000284, FI4, PF3668, FGC2411, Y1877, FGC2412, Y1909, FGC2413, Y1869, FGC2414, Y1903, FGC2415, Y1880, FGC2416, S10441, Y1865, FGC2417, FGC2418, Y1841, FGC2419, FGC2420, Y1907, FGC2421, Y1931, FGC2424, FGC2443, Y1834, FCG2447, FGC2453, FGC2456, FGC2458, Y1942, FGC2467, FGC3436, FGC7049, FGC7050, L41, L503, L578, PF3653, L751, PF3779, YSC0000291, L755, PF3659, YSC0000283, L758, PF3663, YSC0000285, L772, PF3731, YSC0000263, L844, PF3572, YSC0000275, L846, PF3646, YSC0000280, L847, PF3841, YSC0000298, L1197, PF3718, YSC0000260, M258, PF3721, M1460, PF3816, M11064, PF3634, P19_1, P19_2, P19_3, P19_4, P19_5, P38, P212, PF3580, PF3742, , PF3574, PF3575, PF3578, PF3585, PF3586, PF3588, PF3589, PF3590, PF3592, PF3594, PF3596, PF3599, PF3600, PF3601, PF3602, PF3603, PF3604, PF3605, PF3611, PF3612, PF3616, PF3617, PF3618, PF3620, PF3622, PF3625, PF3627, V218.2, PF3639, PF3640, PF3641, PF3642, PF3645, PF3649, PF3654, PF3660, PF3661, PF3665, PF3666, PF3670, PF3672, PF3675, PF3677, PF3685, PF3687, PF3689, PF3694, PF3695, PF3742, U179, PF3759, YSC0000267, PF3780, PF3794, PF3795, PF3796, PF3797, PF3799, PF3800, PF3803, PF3804, PF3806, PF3807, PF3809, PF3811, PF3813, PF3814, PF3815, PF3817, PF3819, PF3822, PF3828, PF3829, PF3833, PF3836, PF3837, PF3847, YSC0000300, PF3864, Y1847, YSC0000256, YSC0000272, Z16984, Z16985, Z16986, Z16987, PF3627.2",2014
