id,name,parent_id,depth,status,is_paragroup,defining_snps,source_version
G2a3,G2a3,,3,new,False,"U8, S126, L30",2008
G2a3*,G2a3*,,4,new,True,,2008
G2a3a,G2a3a,,4,renamed,False,M406,2008
G2a3a*,G2a3a*,,5,renamed,True,,2008
G2a3a1,G2a3a1,,5,renamed,False,"U16, L14, S130, S133, G2a3b2, then G2a3b1)",2008
G2a3b,G2a3b,,4,renamed,False,P303,2008
G2a3b*,G2a3b*,,5,renamed,True,,2008
G2a3b1,G2a3b1,,5,renamed,False,"U1, S135, then G2a3a)",2008
G2a3b1*,G2a3b1*,,6,new,True,,2008
G2a3b1a,G2a3b1a,,6,new,False,"U13, L13, S131, then G2a3a1)",2008
G2a3b2,G2a3b2,,5,new,False,"S146, S147",2008
G2a4,G2a4,,3,new,False,"L32, S148, but exact location unknown)",2008
G2a5,G2a5,,3,new,False,"L31, S149, but exact location unknown)",2008
G2b,G2b,,2,renamed,False,M287   (formerly G3),2008
G2c,G2c,,2,renamed,False,M377   (formerly G5),2008
G2c*,G2c*,,3,new,True,,2008
G2c1,G2c1,,3,new,False,M283,2008
H*,H*,,1,normal,True,,2008
H1,H1,,1,normal,False,M52,2008
H1*,H1*,,2,normal,True,,2008
H1a,H1a,,2,normal,False,M82,2008
H1a*,H1a*,,3,normal,True,,2008
H1a1,H1a1,,3,normal,False,"M36, M197",2008
H1a2,H1a2,,3,normal,False,M97,2008
H1a3,H1a3,,3,normal,False,"M39, M138",2008
H2,H2,,1,normal,False,Apt,2008
H2*,H2*,,2,new,True,,2008
H2a,H2a,,2,new,False,"P80, P314",2008
H2b,H2b,,2,new,False,P266,2008
I*,I*,,1,normal,True,- (unobserved),2008
I1,I1,,1,normal,False,"M253, M307, M450, S109, P30, P40, S62, S63, S64, S65, S66, S107, S108, S110, S111",2008
I1*,I1*,,2,renamed,True,,2008
I1a,I1a,,2,renamed,False,M21,2008
I1b,I1b,,2,renamed,False,"M227   (formerly
I1a1)",2008
I1b*,I1b*,,3,renamed,True,,2008
I1b1,I1b1,,3,renamed,False,"M72
   (formerly I1a1a)",2008
I1c,I1c,,2,renamed,False,"P259, location with respect to L22",2008
I1d,I1d,,2,renamed,False,"L22, S142",2008
I1d*,I1d*,,3,new,True,,2008
I1d1,I1d1,,3,new,False,P109,2008
I1e,I1e,,2,new,False,"S79, confirmed within I1, but exact location is uncertain)",2008
I2,I2,,1,new,False,"L68, M438, P215, ",2008
I2*,I2*,,2,new,True,,2008
I2a,I2a,,2,new,False,P37.2,2008
I2a*,I2a*,,3,new,True,,2008
I2a1,I2a1,,3,new,False,M26,2008
I2a1*,I2a1*,,4,new,True,,2008
I2a1a,I2a1a,,4,new,False,M161,2008
I2a2,I2a2,,3,new,False,M423,2008
I2a2*,I2a2*,,4,new,True,,2008
I2a2a,I2a2a,,4,new,False,P41.2,2008
I2a2b,I2a2b,,4,new,False,rs9786274=T,2008
I2b,I2b,,2,new,False,"M436, P214, , P216, , P217, , P218, ",2008
I2b*,I2b*,,3,new,True,,2008
I2b1,I2b1,,3,new,False,"M223, P219, , P220, S119, P221, S120, P222, U250, S118, P223, S117",2008
I2b1*,I2b1*,,4,new,True,,2008
I2b1a,I2b1a,,4,new,False,"M284
   (formerly I1b2a1)",2008
I2b1b,I2b1b,,4,new,False,"M379
   (formerly I1b2a2)",2008
I2b1c,I2b1c,,4,new,False,"P78
   (formerly I1b2a3)",2008
I2b1d,I2b1d,,4,new,False,"P95
   (formerly I1b2a4)",2008
I2b2,I2b2,,3,new,False,"L38, S154, L39, S155, L40, S156, L65, S159",2008
J*,J*,,1,normal,True,,2008
J1,J1,,1,normal,False,M267,2008
J1*,J1*,,2,normal,True,,2008
J1a,J1a,,2,normal,False,M62,2008
J1b,J1b,,2,normal,False,M365,2008
J1c,J1c,,2,renamed,False,M390   (formerly J1e),2008
J1d,J1d,,2,renamed,False,P56,2008
J1e,J1e,,2,renamed,False,P58,2008
J1e*,J1e*,,3,new,True,,2008
J1e1,J1e1,,3,new,False,"M367, M368   (formerly J1c)",2008
J1e2,J1e2,,3,new,False,M369   (formerly J1d),2008
J2,J2,,1,normal,False,M172,2008
J2*,J2*,,2,normal,True,,2008
J2a,J2a,,2,normal,False,M410,2008
J2a*,J2a*,,3,normal,True,,2008
J2a1,J2a1,,3,normal,False,"DYS413≤18, S57",2008
J2a1*,J2a1*,,4,normal,True,,2008
J2a1a,J2a1a,,4,normal,False,"M47, M322",2008
J2a1b,J2a1b,,4,normal,False,M67,2008
J2a1b*,J2a1b*,,5,normal,True,,2008
J2a1b1,J2a1b1,,5,normal,False,"M92, M260",2008
J2a1b1*,J2a1b1*,,6,normal,True,,2008
J2a1b1a,J2a1b1a,,6,normal,False,M327,2008
J2a1b2,J2a1b2,,5,normal,False,"M163, M166",2008
J2a1c,J2a1c,,4,normal,False,M68,2008
J2a1d,J2a1d,,4,renamed,False,"M158   
(formerly J2a1e)",2008
J2a1e,J2a1e,,4,renamed,False,"M319   
(formerly J2a1h)",2008
J2a1f,J2a1f,,4,renamed,False,"M339   
(formerly J2a1i)",2008
J2a1g,J2a1g,,4,renamed,False,"M419   
(formerly J2a1j)",2008
J2a1h,J2a1h,,4,renamed,False,DYS445≤7   (formerly J2a1k - see Note below),2008
J2a1h*,J2a1h*,,5,new,True,,2008
J2a1h1,J2a1h1,,5,new,False,"M137   
(formerly J2a1d)",2008
J2a1h2,J2a1h2,,5,new,False,M289   (formerly J2a1f),2008
J2a1h3,J2a1h3,,5,new,False,"M318   
(formerly J2a1g)",2008
J2a1i,J2a1i,,4,renamed,False,"P81, S57 not certain)",2008
J2a1j,J2a1j,,4,renamed,False,"P279, S57 not certain)",2008
J2a2,J2a2,,3,normal,False,M340,2008
J2b,J2b,,2,normal,False,"M12, M102, M221, M314   (M102 relocated from J2b1)",2008
J2b*,J2b*,,3,normal,True,,2008
J2b1,J2b1,,3,renamed,False,"M205
    (formerly J2b1b)",2008
J2b2,J2b2,,3,new,False,"M241   
(formerly J2b1a)",2008
J2b2*,J2b2*,,4,new,True,,2008
J2b2a,J2b2a,,4,new,False,"M99   
(formerly J2b1a1)",2008
J2b2b,J2b2b,,4,new,False,"M280   
(formerly J2b1a2)",2008
J2b2c,J2b2c,,4,new,False,"M321   
(formerly J2b1a3)",2008
J2b2d,J2b2d,,4,new,False,P84,2008
J2b2e,J2b2e,,4,new,False,"DYS455≤9, (new)",2008
K*,K*,,1,normal,True,,2008
K1,K1,,1,renamed,False,M147,2008
K2,K2,,1,renamed,False,"P60, P304, P308",2008
K3,K3,,1,renamed,False,"P79, P299, P307",2008
K4,K4,,1,renamed,False,"P261, P263",2008
L*,L*,,1,normal,True,,2008
L1,L1,,1,normal,False,"M27, M76",2008
L2,L2,,1,normal,False,M317,2008
L2*,L2*,,2,normal,True,,2008
L2a,L2a,,2,renamed,False,M349   (formerly L2b),2008
L2b,L2b,,2,renamed,False,M274   (formerly L2a),2008
L3,L3,,1,normal,False,M357,2008
L3*,L3*,,2,normal,True,,2008
L3a,L3a,,2,normal,False,PK3,2008
M*,M*,,1,renamed,True,,2008
M1,M1,,1,renamed,False,"M4, M5, P73, M106, M186, M189, M296, P35   (formerly M)",2008
M1*,M1*,,2,renamed,True,,2008
M1a,M1a,,2,renamed,False,P34   (formerly M1),2008
M1a*,M1a*,,3,new,True,,2008
M1a1,M1a1,,3,new,False,P51   (formerly M1a),2008
M1a2,M1a2,,3,new,False,P94,2008
M1b,M1b,,2,new,False,P87   (formerly M2),2008
M1b*,M1b*,,3,new,True,,2008
M1b1,M1b1,,3,new,False,M104,2008
M1b1*,M1b1*,,4,new,True,,2008
M1b1a,M1b1a,,4,new,False,M16   (formerly M2a1),2008
M1b1b,M1b1b,,4,new,False,M83   (formerly M2a2),2008
M2,M2,,1,renamed,False,"M353, M387   (formerly K1)",2008
M2*,M2*,,2,renamed,True,,2008
M2a,M2a,,2,renamed,False,M177,2008
M3,M3,,1,new,False,"P117, P118",2008
N*,N*,,1,renamed,True,,2008
N1,N1,,1,renamed,False,LLY22g   (formerly N),2008
N1*,N1*,,2,new,True,,2008
N1a,N1a,,2,new,False,M128   (formerly N1),2008
N1b,N1b,,2,new,False,P43   (formerly N2),2008
N1b*,N1b*,,3,new,True,,2008
N1b1,N1b1,,3,new,False,P63   (formerly N2a),2008
N1c,N1c,,2,new,False,"M46, P105",2008
N1c*,N1c*,,3,new,True,,2008
N1c1,N1c1,,3,new,False,"M178, P298",2008
N1c1*,N1c1*,,4,new,True,,2008
N1c1a,N1c1a,,4,new,False,P21   (formerly N3a1),2008
N1c1b,N1c1b,,4,new,False,P67,2008
N1c1c,N1c1c,,4,new,False,P119,2008
O*,O*,,1,normal,True,,2008
O1,O1,,1,normal,False,MSY2.2,2008
O1*,O1*,,2,normal,True,,2008
O1a,O1a,,2,normal,False,M119,2008
O1a*,O1a*,,3,renamed,True,,2008
O1a1,O1a1,,3,renamed,False,P203,2008
O1a1*,O1a1*,,4,new,True,,2008
O1a1a,O1a1a,,4,new,False,M101   (formerly O1a1),2008
O1a2,O1a2,,3,normal,False,"M50, M103, M110",2008
O2,O2,,1,normal,False,"P31, M268",2008
O2*,O2*,,2,normal,True,,2008
O2a,O2a,,2,normal,False,M95,2008
O2a*,O2a*,,3,normal,True,,2008
O2a1,O2a1,,3,normal,False,"M88, M111",2008
O2a1*,O2a1*,,4,normal,True,,2008
O2a1a,O2a1a,,4,normal,False,PK4,2008
O2a2,O2a2,,3,normal,False,M297,2008
O2b,O2b,,2,normal,False,"M176, P49, 022454",2008
O2b*,O2b*,,3,renamed,True,,2008
O2b1,O2b1,,3,renamed,False,47z   (formerly O2b1a),2008
O3,O3,,1,normal,False,"M122, P198",2008
O3*,O3*,,2,normal,True,,2008
