id,name,parent_id,depth,status,is_paragroup,defining_snps,source_version
E1b1a1a1f1a1,E1b1a1a1f1a1,,11,normal,False,P252,2012
E1b1a1a1f1a1*,E1b1a1a1f1a1*,,12,normal,True,,2012
E1b1a1a1f1a1a,E1b1a1a1f1a1a,,12,normal,False,P9.2,2012
E1b1a1a1f1a1b,E1b1a1a1f1a1b,,12,normal,False,P115,2012
E1b1a1a1f1a1c,E1b1a1a1f1a1c,,12,normal,False,P116,2012
E1b1a1a1f1a1c*,E1b1a1a1f1a1c*,,13,normal,True,,2012
E1b1a1a1f1a1c1,E1b1a1a1f1a1c1,,13,normal,False,P113,2012
E1b1a1a1f1a1d,E1b1a1a1f1a1d,,12,new,False,Z1704,2012
E1b1a1a1f1b,E1b1a1a1f1b,,10,normal,False,"L515, L516, L517, M263.2",2012
E1b1a1a1f1b*,E1b1a1a1f1b*,,11,normal,True,,2012
E1b1a1a1f1b1,E1b1a1a1f1b1,,11,normal,False,Z1893,2012
E1b1a1a1g,E1b1a1a1g,,8,normal,False,U175,2012
E1b1a1a1g*,E1b1a1a1g*,,9,normal,True,,2012
E1b1a1a1g1,E1b1a1a1g1,,9,normal,False,"P277, P278.1, U209",2012
E1b1a1a1g1*,E1b1a1a1g1*,,10,normal,True,,2012
E1b1a1a1g1a,E1b1a1a1g1a,,10,normal,False,U290,2012
E1b1a1a1g1a*,E1b1a1a1g1a*,,11,normal,True,,2012
E1b1a1a1g1a1,E1b1a1a1g1a1,,11,normal,False,U181,2012
E1b1a1a1g1a1*,E1b1a1a1g1a1*,,12,normal,True,,2012
E1b1a1a1g1a1a,E1b1a1a1g1a1a,,12,normal,False,L97,2012
E1b1a1a1g1a2,E1b1a1a1g1a2,,11,new,False,Z1725,2012
E1b1a1a1g1b,E1b1a1a1g1b,,10,normal,False,P59,2012
E1b1a1a1g1c,E1b1a1a1g1c,,10,normal,False,M154,2012
E1b1a1a1g1d,E1b1a1a1g1d,,10,normal,False,V39,2012
E1b1a1a1h,E1b1a1a1h,,8,normal,False,"P268, P269",2012
E1b1a2,E1b1a2,,5,normal,False,M329,2012
E1b1b,E1b1b,,4,normal,False,M215,2012
E1b1b*,E1b1b*,,5,normal,True,,2012
E1b1b1,E1b1b1,,5,normal,False,"L336, M35.1, M243",2012
E1b1b1*,E1b1b1*,,6,normal,True,,2012
E1b1b1a,E1b1b1a,,6,normal,False,V68,2012
E1b1b1a*,E1b1b1a*,,7,normal,True,,2012
E1b1b1a1,E1b1b1a1,,7,normal,False,"L18, M78",2012
E1b1b1a1*,E1b1b1a1*,,8,normal,True,,2012
E1b1b1a1a,E1b1b1a1a,,8,normal,False,"V12, Z1216",2012
E1b1b1a1a*,E1b1b1a1a*,,9,normal,True,,2012
E1b1b1a1a1,E1b1b1a1a1,,9,normal,False,M224,2012
E1b1b1a1a2,E1b1b1a1a2,,9,normal,False,V32,2012
E1b1b1a1b,E1b1b1a1b,,8,normal,False,"L142.1, L542, V13, V36",2012
E1b1b1a1b*,E1b1b1a1b*,,9,normal,True,,2012
E1b1b1a1b1,E1b1b1a1b1,,9,normal,False,V27,2012
E1b1b1a1b2,E1b1b1a1b2,,9,normal,False,"P65_1, P65_2, P65_3",2012
E1b1b1a1b3,E1b1b1a1b3,,9,normal,False,L17,2012
E1b1b1a1b4,E1b1b1a1b4,,9,normal,False,DYS643-null,2012
E1b1b1a1b5,E1b1b1a1b5,,9,normal,False,M35.2,2012
E1b1b1a1b6,E1b1b1a1b6,,9,normal,False,L241,2012
E1b1b1a1b7,E1b1b1a1b7,,9,normal,False,"L250, L251, L252",2012
E1b1b1a1b8,E1b1b1a1b8,,9,normal,False,L540,2012
E1b1b1a1c,E1b1b1a1c,,8,normal,False,V22,2012
E1b1b1a1c*,E1b1b1a1c*,,9,normal,True,,2012
E1b1b1a1c1,E1b1b1a1c1,,9,normal,False,M148,2012
E1b1b1a1c2,E1b1b1a1c2,,9,normal,False,V19,2012
E1b1b1a1d,E1b1b1a1d,,8,normal,False,V65,2012
E1b1b1a1e,E1b1b1a1e,,8,normal,False,M521,2012
E1b1b1b,E1b1b1b,,6,renamed,False,Z827,2012
E1b1b1b*,E1b1b1b*,,7,renamed,True,,2012
E1b1b1b1,E1b1b1b1,,7,renamed,False,"L19, L335, M310",2012
E1b1b1b1*,E1b1b1b1*,,8,renamed,True,,2012
E1b1b1b1a,E1b1b1b1a,,8,renamed,False,M81,2012
E1b1b1b1a*,E1b1b1b1a*,,9,new,True,,2012
E1b1b1b1a1,E1b1b1b1a1,,9,new,False,M107,2012
E1b1b1b1a2,E1b1b1b1a2,,9,new,False,M183,2012
E1b1b1b1a2*,E1b1b1b1a2*,,10,new,True,,2012
E1b1b1b1a2a,E1b1b1b1a2a,,10,new,False,M165,2012
E1b1b1b2,E1b1b1b2,,7,new,False,Z830,2012
E1b1b1b2*,E1b1b1b2*,,8,new,True,,2012
E1b1b1b2a,E1b1b1b2a,,8,new,False,M123,2012
E1b1b1b2a*,E1b1b1b2a*,,9,new,True,,2012
E1b1b1b2a1,E1b1b1b2a1,,9,new,False,M34,2012
E1b1b1b2a1*,E1b1b1b2a1*,,10,new,True,,2012
E1b1b1b2a1a,E1b1b1b2a1a,,10,new,False,"M84, L29",2012
E1b1b1b2a1a*,E1b1b1b2a1a*,,11,new,True,,2012
E1b1b1b2a1a1,E1b1b1b2a1a1,,11,new,False,M136,2012
E1b1b1b2a1b,E1b1b1b2a1b,,10,new,False,M290,2012
E1b1b1b2a1c,E1b1b1b2a1c,,10,new,False,"V23   
(V23 position relative to M84 and M290 uncertain)",2012
E1b1b1b2a1d,E1b1b1b2a1d,,10,new,False,"L791, L792",2012
E1b1b1b2b,E1b1b1b2b,,8,new,False,M293,2012
E1b1b1b2b*,E1b1b1b2b*,,9,new,True,,2012
E1b1b1b2b1,E1b1b1b2b1,,9,new,False,P72,2012
E1b1b1b2c,E1b1b1b2c,,8,new,False,V42,2012
E1b1b1c,E1b1b1c,,6,renamed,False,V6,2012
E1b1b1d,E1b1b1d,,6,renamed,False,V92,2012
E1b1b2,E1b1b2,,5,normal,False,"M281, V16",2012
E1b2,E1b2,,3,normal,False,P75,2012
E2,E2,,1,normal,False,"M75, P68",2012
E2*,E2*,,2,normal,True,,2012
E2a,E2a,,2,normal,False,M41,2012
E2b,E2b,,2,normal,False,"M54, M90, M98",2012
E2b*,E2b*,,3,normal,True,,2012
E2b1,E2b1,,3,normal,False,M85,2012
E2b1*,E2b1*,,4,normal,True,,2012
E2b1a,E2b1a,,4,normal,False,M200,2012
E2b1a*,E2b1a*,,5,normal,True,,2012
E2b1a1,E2b1a1,,5,normal,False,P45,2012
E2b1a2,E2b1a2,,5,normal,False,P258,2012
F*,F*,,1,normal,True,,2012
F1,F1,,1,normal,False,"P91, P104",2012
F2,F2,,1,normal,False,"M427, M428",2012
F3,F3,,1,normal,False,"L279, L281, L284, L285, L286, M282, P96",2012
F4,F4,,1,normal,False,M481,2012
G*,G*,,1,normal,True,,2012
G1,G1,,1,normal,False,"L833, M285, M342",2012
G1*,G1*,,2,normal,True,,2012
G1a,G1a,,2,normal,False,"P20_1, P20_2, P20_3",2012
G1a*,G1a*,,3,normal,True,*,2012
G1a1,G1a1,,3,normal,False,"L201, L202, L203",2012
G1b,G1b,,2,normal,False,"L830, L831, L832, L834, L835",2012
G2,G2,,1,normal,False,"L79, L142.2, L156, P287",2012
G2*,G2*,,2,normal,True,,2012
G2a,G2a,,2,normal,False,"L31, P15, U5",2012
G2a*,G2a*,,3,normal,True,,2012
G2a1,G2a1,,3,renamed,False,L149.1,2012
G2a1*,G2a1*,,4,renamed,True,,2012
G2a1a,G2a1a,,4,renamed,False,L293,2012
G2a1a*,G2a1a*,,5,renamed,True,,2012
G2a1a1,G2a1a1,,5,renamed,False,"P16_1, P16_2",2012
G2a1a1*,G2a1a1*,,6,new,True,,2012
G2a1a1a,G2a1a1a,,6,new,False,"P18_1, P18_2, P18_3",2012
G2a1b,G2a1b,,4,new,False,L223,2012
G2a1b*,G2a1b*,,5,new,True,,2012
G2a1b1,G2a1b1,,5,new,False,M286,2012
G2a1b2,G2a1b2,,5,new,False,"L91, S285",2012
G2a1b2*,G2a1b2*,,6,new,True,,2012
G2a1b2a,G2a1b2a,,6,new,False,"L166, L167",2012
G2a1c,G2a1c,,4,new,False,"L30, L32, L190, M485",2012
G2a1c*,G2a1c*,,5,new,True,,2012
G2a1c1,G2a1c1,,5,new,False,M406,2012
G2a1c1*,G2a1c1*,,6,new,True,,2012
G2a1c1a,G2a1c1a,,6,new,False,"L14, Page57, , L90",2012
G2a1c1b,G2a1c1b,,6,new,False,L645,2012
G2a1c2,G2a1c2,,5,new,False,L141.1,2012
G2a1c2*,G2a1c2*,,6,new,True,,2012
G2a1c2a,G2a1c2a,,6,new,False,P303,2012
G2a1c2a*,G2a1c2a*,,7,new,True,,2012
G2a1c2a1,G2a1c2a1,,7,new,False,"L140, S316",2012
G2a1c2a1*,G2a1c2a1*,,8,new,True,,2012
G2a1c2a1a,G2a1c2a1a,,8,new,False,U1,2012
G2a1c2a1a*,G2a1c2a1a*,,9,new,True,,2012
G2a1c2a1a1,G2a1c2a1a1,,9,new,False,"L13, L78, M527",2012
G2a1c2a1a1*,G2a1c2a1a1*,,10,new,True,,2012
G2a1c2a1a1a,G2a1c2a1a1a,,10,new,False,L1263,2012
G2a1c2a1a2,G2a1c2a1a2,,9,new,False,L1266,2012
G2a1c2a1a2*,G2a1c2a1a2*,,10,new,True,,2012
G2a1c2a1a2a,G2a1c2a1a2a,,10,new,False,"L1264, L1265, L1268",2012
G2a1c2a1b,G2a1c2a1b,,8,new,False,"L497, S317, L353_1, L353_2",2012
G2a1c2a1b*,G2a1c2a1b*,,9,new,True,,2012
G2a1c2a1b1,G2a1c2a1b1,,9,new,False,Z725,2012
G2a1c2a1b1*,G2a1c2a1b1*,,10,new,True,,2012
G2a1c2a1b1a,G2a1c2a1b1a,,10,new,False,L43,2012
G2a1c2a1b1a*,G2a1c2a1b1a*,,11,new,True,,2012
G2a1c2a1b1a1,G2a1c2a1b1a1,,11,new,False,L42,2012
G2a1c2a1c,G2a1c2a1c,,8,new,False,Z1903,2012
G2a1c2a1c*,G2a1c2a1c*,,9,new,True,,2012
G2a1c2a1c1,G2a1c2a1c1,,9,new,False,Z724,2012
G2a1c2a1c1*,G2a1c2a1c1*,,10,new,True,,2012
G2a1c2a1c1a,G2a1c2a1c1a,,10,new,False,L640,2012
G2a1c2a1d,G2a1c2a1d,,8,new,False,"L660, L662",2012
G2a1c2a2,G2a1c2a2,,7,new,False,L694,2012
G2a1c2b,G2a1c2b,,6,new,False,"L177_1, L177_2, L177_3",2012
G2b,G2b,,2,renamed,False,"L72, S315, L183, M377",2012
G2b*,G2b*,,3,normal,True,,2012
G2b1,G2b1,,3,normal,False,M283,2012
H*,H*,,1,normal,True,,2012
H1,H1,,1,normal,False,M52,2012
H1*,H1*,,2,normal,True,,2012
H1a,H1a,,2,normal,False,M82,2012
H1a*,H1a*,,3,normal,True,,2012
H1a1,H1a1,,3,normal,False,"M36, M197",2012
H1a2,H1a2,,3,normal,False,M97,2012
H1a3,H1a3,,3,normal,False,"M39, M138",2012
H2,H2,,1,normal,False,Apt,2012
H2*,H2*,,2,normal,True,,2012
H2a,H2a,,2,normal,False,"P80, P314.1, S220.1",2012
H2b,H2b,,2,normal,False,P266,2012
H3,H3,,1,normal,False,P254,2012
I*,I*,,1,normal,True,- (unobserved),2012
I1,I1,,1,normal,False,"L64, L75, L80, L81, L118, L121, L123, L124, L125, L157.1, L186, L187, L840",2012
I1*,I1*,,2,normal,True,,2012
I1a,I1a,,2,renamed,False,"DF29, S438",2012
I1a*,I1a*,,3,renamed,True,,2012
I1a1,I1a1,,3,new,False,M227,2012
I1a1*,I1a1*,,4,new,True,,2012
I1a1a,I1a1a,,4,new,False,M72,2012
I1a2,I1a2,,3,new,False,L22,2012
I1a2*,I1a2*,,4,new,True,,2012
I1a2a,I1a2a,,4,new,False,P109,2012
I1a2b,I1a2b,,4,new,False,L205,2012
I1a2c,I1a2c,,4,new,False,L287,2012
I1a2c*,I1a2c*,,5,new,True,,2012
I1a2c1,I1a2c1,,5,new,False,"L258, S335, I1a2c1* - indent 6",2012
I1a2c1*,I1a2c1*,,11,new,True,"-

 I1a2c1a - indent 6",2012
I1a2c1a,I1a2c1a,,17,new,False,"L296

 I1a2d - indent 4",2012
I1a2d,I1a2d,,21,new,False,"L300, S241",2012
I1a2e,I1a2e,,4,new,False,"L813, Z719",2012
I1a3,I1a3,,3,new,False,"S244, ",2012
I1a3*,I1a3*,,4,new,True,,2012
I1a3a,I1a3a,,4,new,False,"S246, Z59",2012
I1a3a*,I1a3a*,,5,new,True,,2012
I1a3a1,I1a3a1,,5,new,False,"S337, Z60, S439, Z61, Z62",2012
I1a3a1*,I1a3a1*,,6,new,True,,2012
I1a3a1a,I1a3a1a,,6,new,False,"Z140, Z141",2012
I1a3a1a*,I1a3a1a*,,7,new,True,,2012
I1a3a1a1,I1a3a1a1,,7,new,False,L338,2012
I1a3a1b,I1a3a1b,,6,new,False,Z73,2012
I1a3a1c,I1a3a1c,,6,new,False,L573,2012
I1a3a1d,I1a3a1d,,6,new,False,L803,2012
I1a3a2,I1a3a2,,5,new,False,Z382,2012
I1a3b,I1a3b,,4,new,False,"S296, Z138, Z139",2012
I1a4,I1a4,,3,new,False,"S243, ",2012
I1a4*,I1a4*,,4,new,True,,2012
I1a4a,I1a4a,,4,new,False,L1237,2012
I1b,I1b,,2,new,False,Z131,2012
I2,I2,,1,normal,False,"L68, S329, M438",2012
I2*,I2*,,2,normal,True,,2012
I2a,I2a,,2,normal,False,"L460, S238",2012
I2a*,I2a*,,3,normal,True,,2012
I2a1,I2a1,,3,normal,False,P37.2,2012
I2a1*,I2a1*,,4,normal,True,,2012
I2a1a,I2a1a,,4,normal,False,"L158, S433, L159.1, M26",2012
I2a1a*,I2a1a*,,5,normal,True,,2012
I2a1a1,I2a1a1,,5,normal,False,L160,2012
I2a1b,I2a1b,,4,normal,False,"L178, S328, M423",2012
I2a1b*,I2a1b*,,5,normal,True,,2012
I2a1b1,I2a1b1,,5,normal,False,M359.2,2012
I2a1b2,I2a1b2,,5,normal,False,"L161.1, S185",2012
I2a1b3,I2a1b3,,5,new,False,"L621, S392",2012
I2a1b3*,I2a1b3*,,6,new,True,,2012
I2a1b3a,I2a1b3a,,6,new,False,L147.2,2012
I2a1c,I2a1c,,4,normal,False,"L233, S183",2012
I2a2,I2a2,,3,normal,False,"L35, L37, L181, M436, P216, P217, P218",2012
I2a2*,I2a2*,,4,normal,True,,2012
I2a2a,I2a2a,,4,normal,False,"L34, L36, L59, L368, L622, M223, P219, P220, P221",2012
I2a2a*,I2a2a*,,5,normal,True,,2012
I2a2a1,I2a2a1,,5,normal,False,M284,2012
I2a2a1*,I2a2a1*,,6,normal,True,,2012
I2a2a1a,I2a2a1a,,6,renamed,False,L1195,2012
I2a2a1a*,I2a2a1a*,,7,new,True,,2012
I2a2a1a1,I2a2a1a1,,7,new,False,"L126, L137, L369",2012
I2a2a1a2,I2a2a1a2,,7,new,False,L1193,2012
I2a2a2,I2a2a2,,5,renamed,False,"L701, L702",2012
I2a2a2*,I2a2a2*,,6,new,True,,2012
I2a2a2a,I2a2a2a,,6,new,False,P78,2012
I2a2a2b,I2a2a2b,,6,new,False,"L699, L703",2012
I2a2a2b*,I2a2a2b*,,7,new,True,,2012
I2a2a2b1,I2a2a2b1,,7,new,False,L704,2012
I2a2a3,I2a2a3,,5,renamed,False,Z161,2012
I2a2a3*,I2a2a3*,,6,new,True,,2012
I2a2a3a,I2a2a3a,,6,new,False,"L801, S390",2012
I2a2a3a*,I2a2a3a*,,7,new,True,,2012
I2a2a3a1,I2a2a3a1,,7,new,False,P95,2012
I2a2a3a2,I2a2a3a2,,7,new,False,Z78,2012
I2a2a3a2*,I2a2a3a2*,,8,new,True,,2012
I2a2a3a2a,I2a2a3a2a,,8,new,False,L1198,2012
I2a2a3a2a*,I2a2a3a2a*,,9,new,True,,2012
I2a2a3a2a1,I2a2a3a2a1,,9,new,False,Z190,2012
I2a2a3a2a1*,I2a2a3a2a1*,,10,new,True,,2012
I2a2a3a2a1a,I2a2a3a2a1a,,10,new,False,Z79,2012
I2a2a3b,I2a2a3b,,6,new,False,"L623, L147.4",2012
I2a2a4,I2a2a4,,5,new,False,L1229,2012
I2a2a4*,I2a2a4*,,6,renamed,True,,2012
I2a2a4a,I2a2a4a,,6,renamed,False,Z2054,2012
I2a2a4a*,I2a2a4a*,,7,new,True,,2012
I2a2a4a1,I2a2a4a1,,7,new,False,"L812, S391",2012
I2a2a4b,I2a2a4b,,6,new,False,L1230,2012
I2a2a5,I2a2a5,,5,new,False,L1228,2012
I2a2b,I2a2b,,4,normal,False,"L38, L39, L40, L65.1, L272.3",2012
I2b,I2b,,2,normal,False,"L415, L416, L417",2012
